Frame,Visibility,X,Y,Time
0,1,625,410,0.0
1,1,622,396,0.033333
2,1,617,373,0.066667
3,1,615,373,0.1
4,1,607,352,0.133333
5,1,602,336,0.166667
6,1,602,322,0.2
7,1,600,315,0.233333
8,1,597,307,0.266667
9,1,595,306,0.3
10,1,592,301,0.333333
11,1,590,296,0.366667
12,1,587,292,0.4
13,1,586,291,0.433333
14,1,585,290,0.466667
15,1,608,265,0.5
16,1,632,246,0.533333
17,1,632,246,0.566667
18,1,615,252,0.6
19,1,601,268,0.633333
20,1,585,290,0.666667
21,1,577,307,0.7
22,1,577,315,0.733333
23,1,577,320,0.766667
24,1,577,330,0.8
25,1,576,341,0.833333
26,1,565,327,0.866667
27,1,565,325,0.9
28,1,555,303,0.933333
29,1,545,294,0.966667
30,1,537,283,1.0
31,1,531,275,1.033333
32,1,523,270,1.066667
33,1,523,268,1.1
34,1,515,265,1.133333
35,1,510,261,1.166667
36,1,502,261,1.2
37,1,497,261,1.233333
38,1,491,261,1.266667
39,1,491,262,1.3
40,1,486,265,1.333333
41,1,480,270,1.366667
42,1,475,275,1.4
43,1,468,285,1.433333
44,1,465,293,1.466667
45,1,463,293,1.5
46,1,457,303,1.533333
47,1,452,316,1.566667
48,1,448,328,1.6
49,1,442,343,1.633333
50,1,442,347,1.666667
51,1,449,316,1.7
52,1,457,296,1.733333
53,1,465,275,1.766667
54,1,470,262,1.8
55,1,475,253,1.833333
56,1,480,248,1.866667
57,1,480,248,1.9
58,1,486,243,1.933333
59,1,487,242,1.966667
60,1,491,240,2.0
61,1,493,242,2.033333
62,1,495,243,2.066667
63,1,497,243,2.1
64,1,500,246,2.133333
65,1,500,251,2.166667
66,1,493,253,2.2
67,1,485,251,2.233333
68,1,478,253,2.266667
69,1,478,253,2.3
70,1,472,256,2.333333
71,1,465,261,2.366667
72,1,460,265,2.4
73,1,457,270,2.433333
74,1,452,275,2.466667
75,1,452,278,2.5
76,1,450,285,2.533333
77,1,446,296,2.566667
78,1,442,306,2.6
79,1,440,316,2.633333
80,1,435,328,2.666667
81,1,435,328,2.7
82,1,432,341,2.733333
83,1,430,356,2.766667
84,1,427,371,2.8
85,1,425,386,2.833333
86,1,423,397,2.866667
87,1,419,409,2.9
88,1,420,421,2.933333
89,1,420,431,2.966667
90,1,420,388,3.0
91,1,420,362,3.033333
92,1,423,346,3.066667
93,1,423,346,3.1
94,1,425,330,3.133333
95,1,425,317,3.166667
96,1,427,307,3.2
97,1,427,301,3.233333
98,1,430,294,3.266667
99,1,430,293,3.3
100,1,432,288,3.333333
101,1,435,285,3.366667
102,1,435,285,3.4
103,1,437,285,3.433333
104,1,441,285,3.466667
105,1,441,285,3.5
106,1,442,288,3.533333
107,1,445,291,3.566667
108,1,446,296,3.6
109,1,448,301,3.633333
110,1,450,307,3.666667
111,1,450,310,3.7
112,1,450,316,3.733333
113,1,452,322,3.766667
114,1,445,310,3.8
115,1,435,296,3.833333
116,1,430,291,3.866667
117,1,430,288,3.9
118,1,425,281,3.933333
119,1,420,275,3.966667
120,1,415,272,4.0
121,1,412,270,4.033333
122,1,407,270,4.066667
123,1,407,270,4.1
124,1,405,272,4.133333
125,1,401,275,4.166667
126,1,397,281,4.2
127,1,396,285,4.233333
128,1,390,291,4.266667
129,1,390,293,4.3
130,1,387,301,4.333333
131,1,385,310,4.366667
132,1,382,322,4.4
133,1,380,336,4.433333
134,1,377,347,4.466667
135,1,377,347,4.5
136,1,376,362,4.533333
137,1,372,380,4.566667
138,1,370,396,4.6
139,1,367,416,4.633333
140,1,365,432,4.666667
141,1,365,432,4.7
142,1,362,450,4.733333
143,1,361,440,4.766667
144,1,370,396,4.8
