Frame,Visibility,X,Y,Time
0,1,885,474,0.0
1,1,898,472,0.033333
2,1,891,461,0.066667
3,1,893,451,0.1
4,1,894,440,0.133333
5,1,896,433,0.166667
6,1,896,431,0.2
7,1,897,421,0.233333
8,1,897,415,0.266667
9,1,900,411,0.3
10,1,900,410,0.333333
11,1,900,410,0.366667
12,1,900,410,0.4
13,1,904,410,0.433333
14,1,904,413,0.466667
15,1,908,420,0.5
16,1,905,428,0.533333
17,1,878,435,0.566667
18,1,878,435,0.6
19,1,855,444,0.633333
20,1,838,457,0.666667
21,1,823,474,0.7
22,1,804,488,0.733333
23,1,793,506,0.766667
24,1,791,508,0.8
25,1,778,525,0.833333
26,1,766,540,0.866667
27,1,755,564,0.9
28,1,743,585,0.933333
29,1,742,521,0.966667
30,1,743,521,1.0
31,1,743,444,1.033333
32,1,748,393,1.066667
33,1,750,354,1.1
34,1,755,328,1.133333
35,1,755,304,1.166667
36,1,755,304,1.2
37,1,757,286,1.233333
38,1,758,271,1.266667
39,1,758,262,1.3
40,1,758,253,1.333333
41,1,762,248,1.366667
42,1,762,248,1.4
43,1,766,244,1.433333
44,1,766,243,1.466667
45,1,769,245,1.5
46,1,772,247,1.533333
47,1,773,248,1.566667
48,1,773,250,1.6
49,1,777,255,1.633333
50,1,777,264,1.666667
51,1,780,270,1.7
52,1,784,283,1.733333
53,1,788,291,1.766667
54,1,789,294,1.8
55,1,788,302,1.833333
56,1,792,315,1.866667
57,1,795,325,1.9
58,1,802,342,1.933333
59,1,788,291,1.966667
