Frame,Visibility,X,Y,Time
0,1,601,203,0.0
1,1,606,194,0.033333
2,1,608,188,0.066667
3,1,609,184,0.1
4,1,609,181,0.133333
5,1,609,179,0.166667
6,1,609,178,0.2
7,1,610,178,0.233333
8,1,610,177,0.266667
9,1,611,177,0.3
10,1,610,177,0.333333
11,1,609,177,0.366667
12,1,609,179,0.4
13,1,609,180,0.433333
14,1,608,182,0.466667
15,1,609,178,0.5
16,1,609,178,0.533333
17,1,609,178,0.566667
18,1,609,178,0.6
19,1,609,178,0.633333
20,1,609,178,0.666667
21,1,609,178,0.7
22,1,609,178,0.733333
23,1,609,178,0.766667
24,1,609,178,0.8
25,1,609,178,0.833333
26,1,609,178,0.866667
27,1,609,178,0.9
28,1,609,178,0.933333
29,1,613,210,0.966667
30,1,610,220,1.0
31,1,605,246,1.033333
32,1,597,268,1.066667
33,1,593,275,1.1
34,1,595,281,1.133333
35,1,585,284,1.166667
36,1,581,283,1.2
37,1,579,283,1.233333
38,1,581,285,1.266667
39,1,580,285,1.3
40,1,577,285,1.333333
41,1,577,285,1.366667
42,1,577,291,1.4
43,1,576,296,1.433333
44,1,567,291,1.466667
45,1,558,283,1.5
46,1,552,278,1.533333
47,1,550,275,1.566667
48,1,542,270,1.6
49,1,532,268,1.633333
50,1,527,265,1.666667
51,1,523,265,1.7
52,1,520,265,1.733333
53,1,520,265,1.766667
54,1,518,268,1.8
55,1,513,270,1.833333
56,1,508,275,1.866667
57,1,505,282,1.9
58,1,500,291,1.933333
59,1,500,291,1.966667
60,1,497,298,2.0
61,1,495,307,2.033333
62,1,491,320,2.066667
63,1,487,330,2.1
64,1,486,343,2.133333
65,1,486,344,2.166667
66,1,482,357,2.2
67,1,480,373,2.233333
68,1,478,388,2.266667
69,1,500,348,2.3
70,1,525,288,2.333333
71,1,525,290,2.366667
72,1,545,242,2.4
73,1,565,204,2.433333
74,1,581,173,2.466667
75,1,592,147,2.5
76,1,605,126,2.533333
77,1,605,126,2.566667
78,1,618,105,2.6
79,1,630,91,2.633333
80,1,640,76,2.666667
81,1,648,63,2.7
82,1,656,56,2.733333
83,1,658,52,2.766667
84,1,666,46,2.8
85,1,675,41,2.833333
86,1,681,36,2.866667
87,1,690,31,2.9
88,1,695,31,2.933333
89,1,698,31,2.966667
90,1,703,31,3.0
91,1,711,31,3.033333
92,1,715,31,3.066667
93,1,723,36,3.1
94,1,728,38,3.133333
95,1,730,41,3.166667
96,1,735,45,3.2
97,1,741,51,3.233333
98,1,746,58,3.266667
99,1,750,66,3.3
100,1,755,76,3.333333
101,1,757,76,3.366667
102,1,760,84,3.4
103,1,766,96,3.433333
104,1,770,105,3.466667
105,1,775,118,3.5
106,1,780,131,3.533333
107,1,780,131,3.566667
108,1,783,142,3.6
109,1,795,136,3.633333
110,1,806,118,3.666667
111,1,813,105,3.7
112,1,820,92,3.733333
113,1,820,92,3.766667
114,1,828,86,3.8
115,1,836,78,3.833333
116,1,840,76,3.866667
117,1,846,72,3.9
118,1,851,72,3.933333
119,1,851,72,3.966667
120,1,855,72,4.0
121,1,860,74,4.033333
122,1,865,76,4.066667
123,1,870,81,4.1
124,1,873,86,4.133333
125,1,875,87,4.166667
126,1,878,92,4.2
127,1,881,102,4.233333
128,1,885,111,4.266667
129,1,888,121,4.3
130,1,891,135,4.333333
131,1,891,135,4.366667
132,1,893,145,4.4
133,1,896,161,4.433333
134,1,900,177,4.466667
135,1,900,193,4.5
136,1,903,211,4.533333
137,1,903,210,4.566667
138,1,905,230,4.6
139,1,908,248,4.633333
140,1,911,268,4.666667
141,1,911,291,4.7
142,1,911,307,4.733333
143,1,911,306,4.766667
144,1,791,287,4.8
145,1,730,278,4.833333
146,1,685,272,4.866667
147,1,655,268,4.9
148,1,628,265,4.933333
149,1,630,265,4.966667
150,1,605,265,5.0
151,1,587,266,5.033333
152,1,570,270,5.066667
153,1,555,272,5.1
154,1,545,275,5.133333
155,1,545,275,5.166667
156,1,532,281,5.2
157,1,523,285,5.233333
158,1,515,291,5.266667
159,1,505,298,5.3
160,1,500,306,5.333333
161,1,500,306,5.366667
162,1,493,315,5.4
163,1,486,320,5.433333
164,1,480,330,5.466667
165,1,477,341,5.5
166,1,472,341,5.533333
167,1,472,338,5.566667
168,1,468,325,5.6
169,1,470,315,5.633333
170,1,470,301,5.666667
171,1,468,293,5.7
172,1,465,288,5.733333
