Frame,Visibility,X,Y,Time
0,1,915,459,0.0
1,1,912,457,0.04
2,1,904,451,0.08
3,1,893,444,0.12
4,1,888,441,0.16
5,1,885,444,0.2
6,1,879,447,0.24
7,1,874,450,0.28
8,1,870,459,0.32
9,1,867,466,0.36
10,1,863,477,0.4
11,1,855,488,0.44
12,1,855,504,0.48
13,1,849,519,0.52
14,1,848,533,0.56
15,1,845,555,0.6
16,1,840,570,0.64
17,1,827,563,0.68
18,1,808,530,0.72
19,1,802,509,0.76
20,1,784,488,0.8
21,1,769,470,0.84
22,1,762,455,0.88
23,1,757,439,0.92
24,1,750,431,0.96
25,1,748,421,1.0
26,1,740,413,1.04
27,1,735,413,1.08
28,1,729,413,1.12
29,1,720,413,1.16
30,1,717,421,1.2
31,1,711,424,1.24
32,1,705,433,1.28
33,1,703,439,1.32
34,1,698,450,1.36
35,1,690,459,1.4
36,1,688,474,1.44
37,1,686,491,1.48
38,1,682,504,1.52
39,1,680,508,1.56
40,1,672,497,1.6
41,1,672,483,1.64
42,1,671,470,1.68
43,1,669,463,1.72
44,1,669,459,1.76
45,1,669,459,1.8
46,1,669,459,1.84
47,1,669,459,1.88
48,1,669,459,1.92
49,1,669,460,1.96
50,1,669,465,2.0
51,1,667,474,2.04
52,1,664,488,2.08
53,1,664,496,2.12
54,1,664,504,2.16
55,1,660,519,2.2
56,1,660,534,2.24
57,1,660,548,2.28
58,1,658,568,2.32
59,1,658,585,2.36
60,1,660,609,2.4
61,1,656,613,2.44
62,1,660,421,2.48
63,1,664,271,2.52
64,1,664,158,2.56
65,0,0,0,2.6
66,0,0,0,2.64
67,0,0,0,2.68
68,0,0,0,2.72
69,0,0,0,2.76
70,0,0,0,2.8
71,0,0,0,2.84
72,0,0,0,2.88
73,0,0,0,2.92
74,0,0,0,2.96
75,0,0,0,3.0
76,0,0,0,3.04
77,0,0,0,3.08
78,0,0,0,3.12
79,0,0,0,3.16
80,0,0,0,3.2
81,0,0,0,3.24
82,0,0,0,3.28
83,0,0,0,3.32
84,0,0,0,3.36
85,0,0,0,3.4
86,0,0,0,3.44
87,0,0,0,3.48
88,0,0,0,3.52
89,0,0,0,3.56
90,0,0,0,3.6
91,0,0,0,3.64
92,0,0,0,3.68
93,0,0,0,3.72
94,0,0,0,3.76
95,0,0,0,3.8
96,0,0,0,3.84
97,0,0,0,3.88
98,0,0,0,3.92
99,0,0,0,3.96
100,0,0,0,4.0
101,0,0,0,4.04
102,0,0,0,4.08
103,0,0,0,4.12
104,0,0,0,4.16
105,0,0,0,4.2
106,0,0,0,4.24
107,0,0,0,4.28
108,0,0,0,4.32
109,0,0,0,4.36
110,0,0,0,4.4
111,1,758,24,4.44
112,1,758,54,4.48
113,1,758,82,4.52
114,1,762,109,4.56
115,1,762,136,4.6
116,1,765,166,4.64
117,1,855,286,4.68
118,1,930,371,4.72
119,1,982,437,4.76
120,1,1025,493,4.8
121,1,1065,544,4.84
122,1,1097,590,4.88
123,1,1130,635,4.92
124,1,1155,675,4.96
125,1,1179,712,5.0
126,1,1200,749,5.04
127,1,1223,788,5.08
128,1,1243,825,5.12
129,1,1261,860,5.16
130,1,1276,894,5.2
131,1,1280,897,5.24
132,1,1290,894,5.28
133,1,1305,894,5.32
134,1,1313,897,5.36
135,1,1320,903,5.4
136,1,1328,908,5.44
137,1,1340,916,5.48
138,1,1350,927,5.52
139,1,1359,936,5.56
140,1,1373,953,5.6
141,1,1380,953,5.64
142,1,1385,953,5.68
143,1,1387,958,5.72
144,1,1390,960,5.76
145,1,1395,960,5.8
146,1,1400,964,5.84
147,1,1378,953,5.88
