Frame,Visibility,X,Y,Time
0,1,660,204,0.0
1,1,665,140,0.033333
2,1,670,86,0.066667
3,1,670,86,0.1
4,1,673,43,0.133333
5,1,678,8,0.166667
6,0,0,0,0.2
7,0,0,0,0.233333
8,0,0,0,0.266667
9,0,0,0,0.3
10,0,0,0,0.333333
11,0,0,0,0.366667
12,0,0,0,0.4
13,0,0,0,0.433333
14,0,0,0,0.466667
15,0,0,0,0.5
16,0,0,0,0.533333
17,0,0,0,0.566667
18,0,0,0,0.6
19,0,0,0,0.633333
20,0,0,0,0.666667
21,0,0,0,0.7
22,0,0,0,0.733333
23,0,0,0,0.766667
24,0,0,0,0.8
25,0,0,0,0.833333
26,0,0,0,0.866667
27,0,0,0,0.9
28,0,0,0,0.933333
29,0,0,0,0.966667
30,0,0,0,1.0
31,0,0,0,1.033333
32,0,0,0,1.066667
33,0,0,0,1.1
34,0,0,0,1.133333
35,0,0,0,1.166667
36,0,0,0,1.2
37,0,0,0,1.233333
38,0,0,0,1.266667
39,0,0,0,1.3
40,0,0,0,1.333333
41,0,0,0,1.366667
42,0,0,0,1.4
43,0,0,0,1.433333
44,1,730,6,1.466667
45,1,730,6,1.5
46,1,730,20,1.533333
47,1,730,36,1.566667
48,1,730,51,1.6
49,1,730,70,1.633333
50,1,730,86,1.666667
51,1,730,86,1.7
52,1,730,102,1.733333
53,1,731,118,1.766667
54,1,703,131,1.8
55,1,680,137,1.833333
56,1,660,145,1.866667
57,1,660,145,1.9
58,1,641,150,1.933333
59,1,626,158,1.966667
60,1,613,165,2.0
61,1,603,173,2.033333
62,1,592,181,2.066667
63,1,592,182,2.1
64,1,581,193,2.133333
65,1,570,203,2.166667
66,1,562,212,2.2
67,1,553,226,2.233333
68,1,545,236,2.266667
69,1,545,236,2.3
70,1,536,251,2.333333
71,1,527,265,2.366667
72,1,520,281,2.4
73,1,513,296,2.433333
74,1,505,313,2.466667
75,1,505,312,2.5
76,1,491,306,2.533333
77,1,475,298,2.566667
78,1,465,293,2.6
79,1,460,293,2.633333
80,1,455,293,2.666667
81,1,455,293,2.7
82,1,450,293,2.733333
83,1,447,296,2.766667
84,1,442,298,2.8
85,1,441,301,2.833333
86,1,441,307,2.866667
87,1,440,307,2.9
88,1,437,315,2.933333
89,1,435,317,2.966667
90,1,432,322,3.0
91,1,432,330,3.033333
92,1,432,338,3.066667
93,1,430,337,3.1
94,1,430,333,3.133333
95,1,427,328,3.166667
96,1,425,325,3.2
97,1,425,322,3.233333
98,1,422,322,3.266667
99,1,421,322,3.3
100,1,417,320,3.333333
101,1,417,322,3.366667
102,1,415,322,3.4
103,1,412,320,3.433333
104,1,410,320,3.466667
105,1,410,318,3.5
106,1,410,317,3.533333
107,1,417,322,3.566667
