Frame,Visibility,X,Y,Time
0,1,663,326,0.0
1,1,668,308,0.04
2,1,676,317,0.08
3,1,670,308,0.12
4,1,667,304,0.16
5,1,668,305,0.2
6,1,671,301,0.24
7,1,676,296,0.28
8,1,672,284,0.32
9,1,663,276,0.36
10,1,657,266,0.4
11,1,682,280,0.44
12,1,690,285,0.48
13,1,702,293,0.52
14,1,719,325,0.56
15,1,735,326,0.6
16,1,712,317,0.64
17,1,715,315,0.68
18,1,728,290,0.72
19,1,736,270,0.76
20,1,748,248,0.8
21,1,755,230,0.84
22,1,760,211,0.88
23,1,766,198,0.92
24,1,770,185,0.96
25,1,773,177,1.0
26,1,776,169,1.04
27,1,780,162,1.08
28,1,785,158,1.12
29,1,788,156,1.16
30,1,791,156,1.2
31,1,793,156,1.24
32,1,795,158,1.28
33,1,798,161,1.32
34,1,800,165,1.36
35,1,803,171,1.4
36,1,806,180,1.44
37,1,806,188,1.48
38,1,808,198,1.52
39,1,808,211,1.56
40,1,811,223,1.6
41,1,811,236,1.64
42,1,811,251,1.68
43,1,813,265,1.72
44,1,808,280,1.76
45,1,808,285,1.8
46,1,811,287,1.84
47,1,819,288,1.88
48,1,831,323,1.92
49,1,848,332,1.96
50,1,821,323,2.0
51,1,804,330,2.04
52,1,797,300,2.08
53,1,797,260,2.12
54,1,800,216,2.16
55,1,798,181,2.2
56,1,795,155,2.24
57,1,795,132,2.28
58,1,793,115,2.32
59,1,792,100,2.36
60,1,791,86,2.4
61,1,791,76,2.44
62,1,791,71,2.48
63,1,790,66,2.52
64,1,788,60,2.56
65,1,788,58,2.6
66,1,788,58,2.64
67,1,788,58,2.68
68,1,788,60,2.72
69,1,788,63,2.76
70,1,788,66,2.8
71,1,788,71,2.84
72,1,788,76,2.88
73,1,788,82,2.92
74,1,788,91,2.96
75,1,788,97,3.0
76,1,788,106,3.04
77,1,788,116,3.08
78,1,790,127,3.12
79,1,791,137,3.16
80,1,793,153,3.2
81,1,800,176,3.24
82,1,806,192,3.28
83,1,808,211,3.32
84,1,811,226,3.36
85,1,815,240,3.4
86,1,818,256,3.44
87,1,820,270,3.48
88,1,823,285,3.52
89,1,825,301,3.56
90,1,828,317,3.6
91,1,831,336,3.64
92,1,831,352,3.68
93,1,831,370,3.72
94,1,833,386,3.76
95,1,833,406,3.8
