Frame,Visibility,X,Y,Time
0,1,637,277,0.0
1,1,640,275,0.04
2,1,643,273,0.08
3,1,650,275,0.12
4,1,653,275,0.16
5,1,660,280,0.2
6,1,665,285,0.24
7,1,670,290,0.28
8,1,675,296,0.32
9,1,680,306,0.36
10,1,683,316,0.4
11,1,686,325,0.44
12,1,690,336,0.48
13,1,695,347,0.52
14,1,696,360,0.56
15,1,704,373,0.6
16,1,705,384,0.64
17,1,706,393,0.68
18,1,708,362,0.72
19,1,715,316,0.76
20,1,723,283,0.8
21,1,728,251,0.84
22,1,730,226,0.88
23,1,735,206,0.92
24,1,738,191,0.96
25,1,741,176,1.0
26,1,743,165,1.04
27,1,746,156,1.08
28,1,747,149,1.12
29,1,748,142,1.16
30,1,750,137,1.2
31,1,750,136,1.24
32,1,750,136,1.28
33,1,753,132,1.32
34,1,753,135,1.36
35,1,755,136,1.4
36,1,755,137,1.44
37,1,755,141,1.48
38,1,758,145,1.52
39,1,775,193,1.56
40,1,786,227,1.6
41,1,795,258,1.64
42,1,803,285,1.68
43,1,810,311,1.72
44,1,815,336,1.76
45,1,820,360,1.8
46,1,825,383,1.84
47,1,831,408,1.88
48,1,833,432,1.92
49,1,836,451,1.96
50,1,806,397,2.0
51,1,793,356,2.04
52,1,775,322,2.08
53,1,766,298,2.12
54,1,753,281,2.16
55,1,743,261,2.2
56,1,735,246,2.24
57,1,728,236,2.28
58,1,721,226,2.32
59,1,713,220,2.36
60,1,711,216,2.4
61,1,702,210,2.44
62,1,696,206,2.48
63,1,691,206,2.52
64,1,685,206,2.56
65,1,680,208,2.6
66,1,680,210,2.64
67,1,673,214,2.68
68,1,667,219,2.72
69,1,664,224,2.76
70,1,663,230,2.8
71,1,673,237,2.84
72,1,685,236,2.88
73,1,698,236,2.92
74,1,705,240,2.96
75,1,713,240,3.0
76,1,721,243,3.04
77,1,728,248,3.08
78,1,733,256,3.12
79,1,738,262,3.16
80,1,745,270,3.2
81,1,750,281,3.24
82,1,755,288,3.28
83,1,760,301,3.32
84,1,766,313,3.36
85,1,770,325,3.4
86,1,775,341,3.44
87,1,780,356,3.48
88,1,783,371,3.52
89,1,786,386,3.56
90,1,791,403,3.6
91,1,793,421,3.64
92,1,796,438,3.68
93,1,800,413,3.72
94,1,806,388,3.76
95,1,806,365,3.8
96,1,808,348,3.84
97,1,808,330,3.88
98,1,811,317,3.92
99,1,811,306,3.96
100,1,811,296,4.0
101,1,813,288,4.04
102,1,815,281,4.08
103,1,817,276,4.12
104,1,813,271,4.16
105,1,816,271,4.2
106,1,813,268,4.24
107,1,816,266,4.28
108,1,817,269,4.32
109,1,820,272,4.36
110,1,820,275,4.4
111,1,820,281,4.44
112,1,820,285,4.48
113,1,820,291,4.52
114,1,820,301,4.56
115,1,821,299,4.6
116,1,825,293,4.64
117,1,825,283,4.68
118,1,825,281,4.72
119,1,828,278,4.76
120,1,831,275,4.8
121,1,831,275,4.84
122,1,830,275,4.88
123,1,828,275,4.92
124,1,825,275,4.96
125,1,826,281,5.0
126,1,825,285,5.04
127,1,826,291,5.08
128,1,828,298,5.12
129,1,828,306,5.16
130,1,831,316,5.2
131,1,828,322,5.24
132,1,826,335,5.28
133,1,825,346,5.32
134,1,825,357,5.36
135,1,825,371,5.4
136,1,825,386,5.44
137,1,810,268,5.48
138,1,802,200,5.52
139,1,795,136,5.56
140,1,788,86,5.6
141,1,781,46,5.64
142,1,776,12,5.68
143,0,0,0,5.72
144,0,0,0,5.76
145,0,0,0,5.8
146,0,0,0,5.84
147,0,0,0,5.88
148,0,0,0,5.92
149,0,0,0,5.96
150,0,0,0,6.0
151,0,0,0,6.04
152,0,0,0,6.08
153,0,0,0,6.12
154,0,0,0,6.16
155,0,0,0,6.2
156,0,0,0,6.24
157,0,0,0,6.28
158,0,0,0,6.32
159,0,0,0,6.36
160,0,0,0,6.4
161,0,0,0,6.44
162,0,0,0,6.48
163,0,0,0,6.52
164,0,0,0,6.56
165,0,0,0,6.6
166,0,0,0,6.64
167,0,0,0,6.68
