Frame,Visibility,X,Y,Time
0,1,698,248,0.0
1,1,701,220,0.033333
2,1,703,220,0.066667
3,1,705,195,0.1
4,1,708,176,0.133333
5,1,710,157,0.166667
6,1,710,145,0.2
7,1,715,135,0.233333
8,1,715,133,0.266667
9,1,715,125,0.3
10,1,718,116,0.333333
11,1,718,111,0.366667
12,1,720,105,0.4
13,1,721,103,0.433333
14,1,723,103,0.466667
15,1,723,103,0.5
16,1,725,102,0.533333
17,1,725,103,0.566667
18,1,728,105,0.6
19,1,728,108,0.633333
20,1,728,108,0.666667
21,1,730,113,0.7
22,1,730,118,0.733333
23,1,733,126,0.766667
24,1,733,131,0.8
25,1,738,131,0.833333
26,1,738,131,0.866667
27,1,738,127,0.9
28,1,736,126,0.933333
29,1,740,126,0.966667
30,1,741,128,1.0
31,1,743,131,1.033333
32,1,743,132,1.066667
33,1,746,136,1.1
34,1,746,142,1.133333
35,1,746,149,1.166667
36,1,746,156,1.2
37,1,748,165,1.233333
38,1,748,165,1.266667
39,1,748,176,1.3
40,1,748,185,1.333333
41,1,748,198,1.366667
42,1,748,211,1.4
43,1,748,225,1.433333
44,1,748,225,1.466667
45,1,748,238,1.5
46,1,748,253,1.533333
47,1,748,270,1.566667
48,1,748,285,1.6
49,1,748,303,1.633333
50,1,748,303,1.666667
51,1,746,322,1.7
52,1,746,341,1.733333
53,1,746,361,1.766667
54,1,746,376,1.8
55,1,715,325,1.833333
56,1,715,322,1.866667
57,1,693,278,1.9
58,1,675,251,1.933333
59,1,656,216,1.966667
60,1,640,195,2.0
61,1,630,176,2.033333
62,1,630,176,2.066667
63,1,620,161,2.1
64,1,610,148,2.133333
65,1,600,137,2.166667
66,1,592,128,2.2
67,1,585,123,2.233333
68,1,583,121,2.266667
69,1,577,116,2.3
70,1,570,113,2.333333
71,1,565,111,2.366667
72,1,558,111,2.4
73,1,553,111,2.433333
74,1,553,111,2.466667
75,1,547,111,2.5
76,1,542,113,2.533333
77,1,538,116,2.566667
78,1,536,121,2.6
79,1,531,126,2.633333
80,1,531,128,2.666667
81,1,527,132,2.7
82,1,525,141,2.733333
83,1,520,150,2.766667
84,1,520,158,2.8
85,1,517,169,2.833333
86,1,517,169,2.866667
87,1,515,177,2.9
88,1,515,165,2.933333
89,1,515,157,2.966667
90,1,515,149,3.0
91,1,515,145,3.033333
92,1,513,142,3.066667
93,1,513,141,3.1
94,1,513,141,3.133333
95,1,510,141,3.166667
96,1,510,141,3.2
97,1,510,141,3.233333
98,1,510,142,3.266667
99,1,508,145,3.3
100,1,508,150,3.333333
101,1,505,158,3.366667
102,1,505,165,3.4
103,1,505,173,3.433333
104,1,505,175,3.466667
105,1,502,182,3.5
