Frame,Visibility,X,Y,Time
0,1,848,123,0.0
1,1,868,154,0.033333
2,1,865,178,0.066667
3,1,872,195,0.1
4,1,870,213,0.133333
5,1,874,237,0.166667
6,1,875,256,0.2
7,1,876,275,0.233333
8,1,880,301,0.266667
9,1,842,319,0.3
10,1,800,326,0.333333
11,1,764,322,0.366667
12,1,740,316,0.4
13,1,717,313,0.433333
14,1,675,323,0.466667
15,1,605,321,0.5
16,1,561,317,0.533333
17,1,522,322,0.566667
18,1,505,330,0.6
19,1,497,341,0.633333
20,1,491,352,0.666667
21,1,482,365,0.7
22,1,475,377,0.733333
23,1,475,377,0.766667
24,1,470,391,0.8
25,1,460,390,0.833333
26,1,457,368,0.866667
27,1,450,356,0.9
28,1,446,343,0.933333
29,1,446,342,0.966667
30,1,446,330,1.0
31,1,442,322,1.033333
32,1,437,313,1.066667
33,1,435,306,1.1
34,1,435,301,1.133333
35,1,432,301,1.166667
36,1,432,298,1.2
37,1,432,296,1.233333
38,1,430,296,1.266667
39,1,430,296,1.3
40,1,430,296,1.333333
41,1,430,298,1.366667
42,1,430,301,1.4
43,1,430,306,1.433333
44,1,432,313,1.466667
45,1,432,320,1.5
46,1,432,328,1.533333
47,1,432,328,1.566667
48,1,435,338,1.6
49,1,435,350,1.633333
50,1,435,361,1.666667
51,1,435,374,1.7
52,1,435,388,1.733333
53,1,435,387,1.766667
54,1,450,351,1.8
55,1,460,283,1.833333
56,1,475,227,1.866667
57,1,486,181,1.9
58,1,495,141,1.933333
59,1,497,141,1.966667
60,1,505,105,2.0
61,1,515,76,2.033333
62,1,525,48,2.066667
63,1,532,26,2.1
64,1,540,6,2.133333
65,1,540,6,2.166667
66,0,0,0,2.2
67,0,0,0,2.233333
68,0,0,0,2.266667
69,0,0,0,2.3
70,0,0,0,2.333333
71,0,0,0,2.366667
72,0,0,0,2.4
73,0,0,0,2.433333
74,0,0,0,2.466667
75,0,0,0,2.5
76,0,0,0,2.533333
77,0,0,0,2.566667
78,0,0,0,2.6
79,0,0,0,2.633333
80,0,0,0,2.666667
81,0,0,0,2.7
82,0,0,0,2.733333
83,0,0,0,2.766667
84,0,0,0,2.8
85,0,0,0,2.833333
86,0,0,0,2.866667
87,0,0,0,2.9
88,0,0,0,2.933333
89,0,0,0,2.966667
90,1,650,6,3.0
91,1,650,22,3.033333
92,1,656,41,3.066667
93,1,656,60,3.1
94,1,660,81,3.133333
95,1,660,81,3.166667
96,1,660,103,3.2
97,1,663,126,3.233333
98,1,666,145,3.266667
99,1,668,168,3.3
100,1,670,193,3.333333
101,1,670,192,3.366667
102,1,670,217,3.4
103,1,673,240,3.433333
104,1,675,265,3.466667
105,1,676,287,3.5
106,1,703,296,3.533333
107,1,705,296,3.566667
108,1,721,293,3.6
109,1,733,293,3.633333
110,1,743,296,3.666667
111,1,750,296,3.7
112,1,755,299,3.733333
113,1,755,301,3.766667
114,1,760,303,3.8
115,1,766,307,3.833333
116,1,770,315,3.866667
117,1,773,317,3.9
118,1,775,322,3.933333
119,1,776,322,3.966667
120,1,783,320,4.0
121,1,786,296,4.033333
122,1,786,281,4.066667
123,1,786,270,4.1
124,1,786,262,4.133333
125,1,786,262,4.166667
126,1,791,256,4.2
127,1,791,251,4.233333
128,1,793,246,4.266667
129,1,795,240,4.3
130,1,795,240,4.333333
131,1,796,240,4.366667
132,1,798,240,4.4
133,1,798,240,4.433333
134,1,800,242,4.466667
135,1,800,246,4.5
