Frame,Visibility,X,Y,Time
0,1,557,336,0.0
1,1,547,322,0.033333
2,1,540,315,0.066667
3,1,537,312,0.1
4,1,530,306,0.133333
5,1,525,301,0.166667
6,1,517,296,0.2
7,1,512,296,0.233333
8,1,507,294,0.266667
9,1,507,293,0.3
10,1,502,294,0.333333
11,1,500,296,0.366667
12,1,495,298,0.4
13,1,492,301,0.433333
14,1,490,306,0.466667
15,1,487,307,0.5
16,1,487,315,0.533333
17,1,482,317,0.566667
18,1,475,301,0.6
19,1,470,288,0.633333
20,1,468,281,0.666667
21,1,465,280,0.7
22,1,463,270,0.733333
23,1,460,265,0.766667
24,1,455,262,0.8
25,1,452,261,0.833333
26,1,450,261,0.866667
27,1,450,261,0.9
28,1,447,261,0.933333
29,1,446,262,0.966667
30,1,442,265,1.0
31,1,441,270,1.033333
32,1,437,275,1.066667
33,1,437,278,1.1
34,1,435,285,1.133333
35,1,432,293,1.166667
36,1,430,303,1.2
37,1,430,316,1.233333
38,1,452,256,1.266667
39,1,452,258,1.3
40,1,470,201,1.333333
41,1,482,165,1.366667
42,1,495,137,1.4
43,1,505,116,1.433333
44,1,510,100,1.466667
45,1,512,100,1.5
46,1,518,86,1.533333
47,1,525,76,1.566667
48,1,531,68,1.6
49,1,536,60,1.633333
50,1,540,58,1.666667
51,1,540,56,1.7
52,1,545,56,1.733333
53,1,547,52,1.766667
54,1,553,54,1.8
55,1,557,56,1.833333
56,1,560,58,1.866667
57,1,560,58,1.9
58,1,565,60,1.933333
59,1,568,66,1.966667
60,1,570,71,2.0
61,1,576,78,2.033333
62,1,577,86,2.066667
63,1,577,86,2.1
64,1,581,92,2.133333
65,1,585,103,2.166667
66,1,587,113,2.2
67,1,591,123,2.233333
68,1,646,195,2.266667
69,1,648,195,2.3
70,1,680,232,2.333333
71,1,708,268,2.366667
72,1,730,299,2.4
73,1,746,322,2.433333
74,1,748,325,2.466667
75,1,748,325,2.5
76,1,750,328,2.533333
77,1,750,330,2.566667
78,1,753,336,2.6
79,1,755,343,2.633333
80,1,755,351,2.666667
81,1,755,351,2.7
82,1,755,360,2.733333
83,1,755,370,2.766667
84,1,755,380,2.8
85,1,755,390,2.833333
86,1,758,403,2.866667
87,1,758,405,2.9
88,1,760,416,2.933333
89,1,760,418,2.966667
90,1,761,415,3.0
91,1,761,412,3.033333
92,0,0,0,3.066667
93,0,0,0,3.1
94,0,0,0,3.133333
95,0,0,0,3.166667
96,0,0,0,3.2
97,0,0,0,3.233333
98,0,0,0,3.266667
