Frame,Visibility,X,Y,Time
0,1,257,40,0.0
1,0,0,0,0.033333
2,0,0,0,0.066667
3,0,0,0,0.1
4,0,0,0,0.133333
5,0,0,0,0.166667
6,0,0,0,0.2
7,0,0,0,0.233333
8,0,0,0,0.266667
9,0,0,0,0.3
10,0,0,0,0.333333
11,0,0,0,0.366667
12,0,0,0,0.4
13,0,0,0,0.433333
14,0,0,0,0.466667
15,0,0,0,0.5
16,0,0,0,0.533333
17,0,0,0,0.566667
18,0,0,0,0.6
19,0,0,0,0.633333
20,0,0,0,0.666667
21,0,0,0,0.7
22,0,0,0,0.733333
23,0,0,0,0.766667
24,0,0,0,0.8
25,0,0,0,0.833333
26,0,0,0,0.866667
27,0,0,0,0.9
28,0,0,0,0.933333
29,0,0,0,0.966667
30,0,0,0,1.0
31,0,0,0,1.033333
32,0,0,0,1.066667
33,0,0,0,1.1
34,0,0,0,1.133333
35,0,0,0,1.166667
36,0,0,0,1.2
37,0,0,0,1.233333
38,0,0,0,1.266667
39,0,0,0,1.3
40,0,0,0,1.333333
41,0,0,0,1.366667
42,0,0,0,1.4
43,0,0,0,1.433333
44,0,0,0,1.466667
45,0,0,0,1.5
46,0,0,0,1.533333
47,0,0,0,1.566667
48,0,0,0,1.6
49,0,0,0,1.633333
50,0,0,0,1.666667
51,0,0,0,1.7
52,0,0,0,1.733333
53,0,0,0,1.766667
54,0,0,0,1.8
55,0,0,0,1.833333
56,0,0,0,1.866667
57,0,0,0,1.9
58,0,0,0,1.933333
59,0,0,0,1.966667
60,0,0,0,2.0
61,0,0,0,2.033333
62,0,0,0,2.066667
63,0,0,0,2.1
64,1,755,6,2.133333
65,1,755,6,2.166667
66,1,755,23,2.2
67,1,755,41,2.233333
68,1,758,60,2.266667
69,1,758,81,2.3
70,1,760,100,2.333333
71,1,760,97,2.366667
72,1,730,131,2.4
73,1,693,158,2.433333
74,1,661,181,2.466667
75,1,636,203,2.5
76,1,617,220,2.533333
77,1,618,219,2.566667
78,1,595,240,2.6
79,1,577,259,2.633333
80,1,560,275,2.666667
81,1,545,296,2.7
82,1,532,311,2.733333
83,1,532,311,2.766667
84,1,518,330,2.8
85,1,505,348,2.833333
86,1,493,368,2.866667
87,1,480,388,2.9
88,1,470,406,2.933333
89,1,470,406,2.966667
90,1,460,425,3.0
91,1,450,446,3.033333
92,1,441,467,3.066667
93,1,432,486,3.1
94,1,435,412,3.133333
95,1,435,391,3.166667
96,1,437,360,3.2
97,1,437,304,3.233333
98,1,441,270,3.266667
99,1,441,243,3.3
100,1,441,222,3.333333
101,1,442,220,3.366667
102,1,442,203,3.4
103,1,442,188,3.433333
104,1,446,176,3.466667
105,1,446,165,3.5
106,1,446,161,3.533333
107,1,446,158,3.566667
108,1,446,153,3.6
109,1,448,148,3.633333
110,1,450,145,3.666667
111,1,450,145,3.7
