Frame,Visibility,X,Y,Time
0,1,601,203,0.0
1,1,606,194,0.033333
2,1,608,188,0.066667
3,1,609,184,0.1
4,1,609,181,0.133333
5,1,609,179,0.166667
6,1,609,178,0.2
7,1,610,178,0.233333
8,1,610,177,0.266667
9,1,611,177,0.3
10,1,610,177,0.333333
11,1,609,177,0.366667
12,1,609,179,0.4
13,1,609,180,0.433333
14,1,608,182,0.466667
15,1,609,178,0.5
16,1,609,178,0.533333
17,1,609,178,0.566667
18,1,609,178,0.6
19,1,614,210,0.633333
20,1,612,221,0.666667
21,1,606,243,0.7
22,1,603,257,0.733333
23,1,592,263,0.766667
24,1,588,276,0.8
25,1,584,278,0.833333
26,1,583,280,0.866667
27,1,582,283,0.9
28,1,585,287,0.933333
29,1,582,291,0.966667
30,1,595,291,1.0
31,1,605,285,1.033333
32,1,612,281,1.066667
33,1,613,281,1.1
34,1,621,282,1.133333
35,1,625,285,1.166667
36,1,630,291,1.2
37,1,637,296,1.233333
38,1,643,301,1.266667
39,1,646,301,1.3
40,1,650,307,1.333333
41,1,656,316,1.366667
42,1,663,325,1.4
43,1,668,338,1.433333
44,1,673,351,1.466667
45,1,673,350,1.5
46,1,678,361,1.533333
47,1,681,376,1.566667
48,1,685,390,1.6
49,1,691,406,1.633333
50,1,681,400,1.666667
51,1,680,400,1.7
52,1,663,380,1.733333
53,1,646,360,1.766667
54,1,640,343,1.8
55,1,626,330,1.833333
56,1,616,324,1.866667
57,1,608,319,1.9
58,1,600,316,1.933333
59,1,591,311,1.966667
60,1,581,306,2.0
61,1,572,303,2.033333
62,1,565,301,2.066667
63,1,563,301,2.1
64,1,555,301,2.133333
65,1,547,303,2.166667
66,1,540,306,2.2
67,1,532,311,2.233333
68,1,527,316,2.266667
69,1,525,317,2.3
70,1,520,320,2.333333
71,1,513,328,2.366667
72,1,508,336,2.4
73,1,502,346,2.433333
74,1,497,356,2.466667
75,1,497,356,2.5
76,1,493,351,2.533333
77,1,486,336,2.566667
78,1,482,322,2.6
79,1,480,316,2.633333
80,1,480,307,2.666667
81,1,478,307,2.7
82,1,478,303,2.733333
83,1,475,301,2.766667
84,1,475,296,2.8
85,1,475,293,2.833333
86,1,472,293,2.866667
87,1,470,293,2.9
88,1,470,296,2.933333
89,1,468,298,2.966667
90,1,465,303,3.0
91,1,465,307,3.033333
92,1,463,316,3.066667
93,1,463,317,3.1
94,1,463,325,3.133333
95,1,460,336,3.166667
96,1,460,346,3.2
97,1,457,357,3.233333
98,1,457,371,3.266667
99,1,457,371,3.3
100,1,455,386,3.333333
101,1,455,400,3.366667
102,1,455,413,3.4
103,1,455,352,3.433333
104,1,450,301,3.466667
105,1,450,301,3.5
106,1,455,261,3.533333
107,1,455,226,3.566667
108,1,455,198,3.6
109,1,455,176,3.633333
110,1,455,155,3.666667
111,1,455,153,3.7
112,1,457,136,3.733333
113,1,457,121,3.766667
114,1,457,108,3.8
115,1,460,97,3.833333
116,1,460,91,3.866667
117,1,460,90,3.9
118,1,460,86,3.933333
119,1,462,78,3.966667
120,1,465,72,4.0
121,1,465,71,4.033333
122,1,467,70,4.066667
123,1,467,70,4.1
124,1,465,68,4.133333
125,1,468,71,4.166667
126,1,468,72,4.2
127,1,470,76,4.233333
128,1,472,80,4.266667
129,1,472,81,4.3
130,1,475,86,4.333333
131,1,475,92,4.366667
132,1,478,100,4.4
133,1,480,111,4.433333
134,1,480,120,4.466667
135,1,480,121,4.5
136,1,482,131,4.533333
137,1,486,141,4.566667
138,1,486,152,4.6
139,1,487,165,4.633333
140,1,486,200,4.666667
141,1,486,201,4.7
142,1,480,227,4.733333
143,1,475,256,4.766667
144,1,472,278,4.8
145,1,470,298,4.833333
146,1,470,317,4.866667
147,1,470,317,4.9
148,1,467,338,4.933333
149,1,465,356,4.966667
150,1,463,376,5.0
151,1,460,393,5.033333
152,1,460,416,5.066667
153,1,460,416,5.1
154,1,457,435,5.133333
155,1,455,451,5.166667
156,1,455,410,5.2
157,1,455,377,5.233333
158,1,455,356,5.266667
159,1,455,356,5.3
160,1,455,336,5.333333
161,1,455,320,5.366667
162,1,455,306,5.4
163,1,455,296,5.433333
164,1,455,285,5.466667
165,1,455,285,5.5
166,1,455,278,5.533333
167,1,455,272,5.566667
168,1,455,270,5.6
169,1,457,268,5.633333
170,1,457,268,5.666667
171,1,457,268,5.7
172,1,457,268,5.733333
