Frame,Visibility,X,Y,Time
0,1,601,203,0.0
1,1,606,194,0.033333
2,1,608,188,0.066667
3,1,609,184,0.1
4,1,609,181,0.133333
5,1,609,179,0.166667
6,1,609,178,0.2
7,1,610,178,0.233333
8,1,610,177,0.266667
9,1,611,177,0.3
10,1,610,177,0.333333
11,1,609,177,0.366667
12,1,609,179,0.4
13,1,609,180,0.433333
14,1,608,182,0.466667
15,1,609,178,0.5
16,1,609,182,0.533333
17,1,609,182,0.566667
18,1,609,183,0.6
19,1,609,184,0.633333
20,1,598,208,0.666667
21,1,590,215,0.7
22,1,586,224,0.733333
23,1,582,233,0.766667
24,1,580,245,0.8
25,1,573,258,0.833333
26,1,564,275,0.866667
27,1,555,299,0.9
28,1,535,333,0.933333
29,1,495,400,0.966667
30,0,0,0,1.0
