Frame,Visibility,X,Y,Time
0,1,902,305,0.0
1,1,910,291,0.04
2,1,912,282,0.08
3,1,914,276,0.12
4,1,913,271,0.16
5,1,914,269,0.2
6,1,914,268,0.24
7,1,915,267,0.28
8,1,915,266,0.32
9,1,916,265,0.36
10,1,915,265,0.4
11,1,914,266,0.44
12,1,914,268,0.48
13,1,913,270,0.52
14,1,913,273,0.56
15,1,914,268,0.6
16,1,914,274,0.64
17,1,914,274,0.68
18,1,914,275,0.72
19,1,913,276,0.76
20,1,913,352,0.8
21,1,927,399,0.84
22,1,924,403,0.88
23,1,887,439,0.92
24,1,905,457,0.96
25,1,916,482,1.0
26,1,918,530,1.04
27,1,919,594,1.08
28,1,930,707,1.12
29,1,922,914,1.16
30,0,0,0,1.2
