Frame,Visibility,X,Y,Time
0,1,661,341,0.0
1,1,661,343,0.033333
2,1,661,344,0.066667
3,1,661,344,0.1
4,1,661,344,0.133333
5,1,661,346,0.166667
6,1,661,346,0.2
7,1,661,346,0.233333
8,1,661,346,0.266667
9,1,661,346,0.3
10,1,661,346,0.333333
11,1,663,346,0.366667
12,1,657,335,0.4
13,1,652,327,0.433333
14,1,651,317,0.466667
15,1,660,322,0.5
16,1,660,309,0.533333
17,1,651,288,0.566667
18,1,637,261,0.6
19,1,644,234,0.633333
20,1,617,201,0.666667
21,1,609,178,0.7
22,1,609,178,0.733333
23,1,609,178,0.766667
24,1,609,178,0.8
25,1,636,208,0.833333
26,1,649,222,0.866667
27,1,654,243,0.9
28,1,665,253,0.933333
29,1,655,259,0.966667
30,1,661,266,1.0
31,1,676,272,1.033333
32,1,682,275,1.066667
33,1,691,278,1.1
34,1,702,283,1.133333
35,1,708,285,1.166667
36,1,715,291,1.2
37,1,725,293,1.233333
38,1,725,296,1.266667
39,1,733,301,1.3
40,1,741,307,1.333333
41,1,746,316,1.366667
42,1,753,322,1.4
43,1,758,333,1.433333
44,1,760,335,1.466667
45,1,766,343,1.5
46,1,770,356,1.533333
47,1,775,371,1.566667
48,1,780,383,1.6
49,1,786,400,1.633333
50,1,786,400,1.666667
51,1,791,416,1.7
52,1,773,393,1.733333
53,1,741,325,1.766667
54,1,711,281,1.8
55,1,691,246,1.833333
56,1,691,246,1.866667
57,1,670,217,1.9
58,1,656,193,1.933333
59,1,640,176,1.966667
60,1,628,158,2.0
61,1,618,145,2.033333
62,1,618,145,2.066667
63,1,608,136,2.1
64,1,598,126,2.133333
65,1,591,120,2.166667
66,1,582,113,2.2
67,1,576,111,2.233333
68,1,576,111,2.266667
69,1,568,108,2.3
70,1,560,105,2.333333
71,1,555,106,2.366667
72,1,550,108,2.4
73,1,545,111,2.433333
74,1,545,111,2.466667
75,1,540,115,2.5
76,1,536,118,2.533333
77,1,532,126,2.566667
78,1,527,131,2.6
79,1,525,137,2.633333
80,1,525,140,2.666667
81,1,523,145,2.7
82,1,558,189,2.733333
83,1,608,236,2.766667
84,1,636,265,2.8
85,1,658,291,2.833333
86,1,658,288,2.866667
87,1,678,313,2.9
88,1,695,336,2.933333
89,1,713,357,2.966667
90,1,725,377,3.0
91,1,740,400,3.033333
92,1,741,400,3.066667
93,1,753,421,3.1
94,1,763,441,3.133333
95,1,773,461,3.166667
96,1,780,476,3.2
97,1,786,425,3.233333
98,1,786,422,3.266667
99,1,783,388,3.3
100,1,785,362,3.333333
101,1,786,339,3.366667
102,1,786,320,3.4
103,1,786,307,3.433333
104,1,786,306,3.466667
105,1,786,296,3.5
106,1,786,285,3.533333
107,1,786,275,3.566667
108,1,786,270,3.6
109,1,786,265,3.633333
110,1,786,265,3.666667
