Frame,Visibility,X,Y,Time
0,1,601,203,0.0
1,1,606,194,0.033333
2,1,608,188,0.066667
3,1,609,184,0.1
4,1,609,181,0.133333
5,1,609,179,0.166667
6,1,666,263,0.2
7,1,667,274,0.233333
8,1,655,289,0.266667
9,1,656,287,0.3
10,1,622,283,0.333333
11,1,624,283,0.366667
12,1,640,282,0.4
13,1,645,284,0.433333
14,1,655,287,0.466667
15,1,665,291,0.5
16,1,671,294,0.533333
17,1,680,301,0.566667
18,1,688,311,0.6
19,1,695,320,0.633333
20,1,698,320,0.666667
21,1,705,330,0.7
22,1,711,341,0.733333
23,1,718,351,0.766667
24,1,725,365,0.8
25,1,731,377,0.833333
26,1,733,377,0.866667
27,1,738,390,0.9
28,1,743,408,0.933333
29,1,750,425,0.966667
30,1,755,439,1.0
31,1,758,416,1.033333
32,1,760,416,1.066667
33,1,760,387,1.1
34,1,763,365,1.133333
35,1,766,346,1.166667
36,1,768,330,1.2
37,1,770,320,1.233333
38,1,770,320,1.266667
39,1,770,307,1.3
40,1,770,301,1.333333
41,1,773,293,1.366667
42,1,775,288,1.4
43,1,775,285,1.433333
44,1,775,283,1.466667
45,1,775,281,1.5
46,1,778,281,1.533333
47,1,780,281,1.566667
48,1,780,281,1.6
49,1,780,283,1.633333
50,1,783,285,1.666667
51,1,785,288,1.7
52,1,786,293,1.733333
53,1,786,301,1.766667
54,1,788,307,1.8
55,1,788,316,1.833333
56,1,788,316,1.866667
57,1,791,325,1.9
58,1,791,336,1.933333
59,1,791,348,1.966667
60,1,793,361,2.0
61,1,795,371,2.033333
62,1,793,371,2.066667
63,1,796,328,2.1
64,1,798,285,2.133333
65,1,803,253,2.166667
66,1,806,226,2.2
67,1,806,201,2.233333
68,1,808,201,2.266667
69,1,811,178,2.3
70,1,811,161,2.333333
71,1,813,145,2.366667
72,1,815,131,2.4
73,1,815,121,2.433333
74,1,815,120,2.466667
75,1,816,111,2.5
76,1,818,103,2.533333
77,1,820,97,2.566667
78,1,820,92,2.6
79,1,820,91,2.633333
80,1,820,91,2.666667
81,1,823,90,2.7
82,1,823,91,2.733333
83,1,823,92,2.766667
84,1,823,96,2.8
85,1,825,100,2.833333
86,1,825,100,2.866667
87,1,825,106,2.9
88,1,823,116,2.933333
89,1,823,126,2.966667
90,1,823,137,3.0
91,1,823,150,3.033333
92,1,823,150,3.066667
93,1,820,165,3.1
94,1,820,181,3.133333
95,1,820,198,3.166667
96,1,820,216,3.2
97,1,820,232,3.233333
98,1,820,232,3.266667
99,1,818,253,3.3
100,1,818,272,3.333333
101,1,818,293,3.366667
102,1,815,316,3.4
103,1,787,319,3.433333
104,1,741,311,3.466667
105,1,694,299,3.5
106,1,653,291,3.533333
107,1,622,288,3.566667
108,1,600,285,3.6
109,1,583,285,3.633333
110,1,583,285,3.666667
111,1,568,285,3.7
112,1,555,291,3.733333
113,1,542,293,3.766667
114,1,536,296,3.8
115,1,527,301,3.833333
116,1,525,301,3.866667
117,1,520,306,3.9
118,1,513,311,3.933333
119,1,505,317,3.966667
120,1,500,325,4.0
121,1,495,333,4.033333
122,1,497,333,4.066667
123,1,493,333,4.1
124,1,487,320,4.133333
125,1,487,307,4.166667
126,1,491,298,4.2
127,1,491,293,4.233333
128,1,487,291,4.266667
129,1,486,288,4.3
130,1,486,285,4.333333
131,1,486,285,4.366667
132,1,486,283,4.4
133,1,485,283,4.433333
134,1,482,283,4.466667
135,1,482,285,4.5
136,1,482,288,4.533333
137,1,482,291,4.566667
138,1,480,298,4.6
139,1,480,304,4.633333
140,1,480,306,4.666667
141,1,480,313,4.7
142,1,480,322,4.733333
143,1,480,333,4.766667
144,1,478,346,4.8
145,1,478,356,4.833333
146,1,478,357,4.866667
147,1,478,371,4.9
148,1,477,386,4.933333
149,1,475,400,4.966667
150,1,475,418,5.0
151,1,475,435,5.033333
152,1,475,435,5.066667
153,1,476,357,5.1
154,1,480,288,5.133333
155,1,482,226,5.166667
156,1,485,178,5.2
157,1,486,137,5.233333
158,1,486,136,5.266667
159,1,487,103,5.3
160,1,487,76,5.333333
161,1,491,51,5.366667
162,1,491,31,5.4
163,1,493,13,5.433333
164,1,493,13,5.466667
165,1,493,3,5.5
166,0,0,0,5.533333
167,0,0,0,5.566667
168,0,0,0,5.6
169,0,0,0,5.633333
170,0,0,0,5.666667
171,0,0,0,5.7
172,0,0,0,5.733333
173,0,0,0,5.766667
174,0,0,0,5.8
175,0,0,0,5.833333
176,0,0,0,5.866667
177,0,0,0,5.9
178,0,0,0,5.933333
179,0,0,0,5.966667
180,0,0,0,6.0
181,0,0,0,6.033333
182,0,0,0,6.066667
183,0,0,0,6.1
