Frame,Visibility,X,Y,Time
0,1,601,203,0.0
1,1,606,194,0.033333
2,1,608,188,0.066667
3,1,609,184,0.1
4,1,609,181,0.133333
5,1,609,179,0.166667
6,1,609,178,0.2
7,1,610,178,0.233333
8,1,610,177,0.266667
9,1,611,177,0.3
10,1,553,244,0.333333
11,1,515,264,0.366667
12,1,510,271,0.4
13,1,520,264,0.433333
14,1,520,278,0.466667
15,1,496,307,0.5
16,1,484,330,0.533333
17,1,477,348,0.566667
18,1,466,363,0.6
19,1,460,380,0.633333
20,1,452,396,0.666667
21,1,447,412,0.7
22,1,441,418,0.733333
23,1,448,408,0.766667
24,1,453,384,0.8
25,1,456,353,0.833333
26,1,469,274,0.866667
27,1,500,213,0.9
28,1,500,164,0.933333
29,1,505,134,0.966667
30,1,516,108,1.0
31,1,522,87,1.033333
32,1,515,78,1.066667
33,1,512,70,1.1
34,1,510,66,1.133333
35,1,508,66,1.166667
36,1,505,66,1.2
37,1,502,66,1.233333
38,1,500,66,1.266667
39,1,500,68,1.3
40,1,497,71,1.333333
41,1,497,71,1.366667
42,1,495,76,1.4
43,1,495,81,1.433333
44,1,493,88,1.466667
45,1,493,96,1.5
46,1,491,103,1.533333
47,1,491,103,1.566667
48,1,491,112,1.6
49,1,491,121,1.633333
50,1,491,132,1.666667
51,1,487,142,1.7
52,1,487,156,1.733333
53,1,487,156,1.766667
54,1,502,206,1.8
55,1,508,232,1.833333
56,1,517,266,1.866667
57,1,525,296,1.9
58,1,531,320,1.933333
59,1,531,320,1.966667
60,1,536,343,2.0
61,1,540,365,2.033333
62,1,545,386,2.066667
63,1,547,406,2.1
64,1,550,425,2.133333
65,1,550,422,2.166667
66,1,557,416,2.2
67,1,563,383,2.233333
68,1,565,360,2.266667
69,1,570,341,2.3
70,1,575,325,2.333333
71,1,575,325,2.366667
72,1,577,310,2.4
73,1,581,299,2.433333
74,1,583,291,2.466667
75,1,585,285,2.5
76,1,587,281,2.533333
77,1,591,281,2.566667
78,1,591,277,2.6
79,1,592,275,2.633333
80,1,595,275,2.666667
81,1,598,275,2.7
82,1,600,278,2.733333
83,1,600,278,2.766667
84,1,602,281,2.8
85,1,605,285,2.833333
86,1,605,291,2.866667
87,1,608,298,2.9
88,1,610,306,2.933333
89,1,610,306,2.966667
90,1,613,313,3.0
91,1,615,320,3.033333
92,1,603,313,3.066667
93,1,595,303,3.1
94,1,591,294,3.133333
95,1,591,293,3.166667
96,1,581,288,3.2
97,1,572,285,3.233333
98,1,565,285,3.266667
99,1,560,285,3.3
100,1,553,285,3.333333
101,1,553,285,3.366667
102,1,545,285,3.4
103,1,540,291,3.433333
104,1,532,293,3.466667
105,1,527,298,3.5
106,1,523,306,3.533333
107,1,522,306,3.566667
108,1,515,313,3.6
109,1,510,322,3.633333
110,1,505,333,3.666667
111,1,500,346,3.7
112,1,495,356,3.733333
113,1,495,356,3.766667
114,1,491,370,3.8
115,1,486,383,3.833333
116,1,480,396,3.866667
117,1,475,371,3.9
118,1,475,330,3.933333
119,1,475,330,3.966667
120,1,475,298,4.0
121,1,472,272,4.033333
122,1,470,251,4.066667
123,1,470,236,4.1
124,1,470,223,4.133333
125,1,470,220,4.166667
126,1,470,211,4.2
127,1,470,201,4.233333
128,1,470,193,4.266667
129,1,470,188,4.3
130,1,470,185,4.333333
131,1,470,182,4.366667
132,1,470,181,4.4
133,1,470,181,4.433333
134,1,470,181,4.466667
135,1,472,182,4.5
136,1,472,185,4.533333
137,1,472,185,4.566667
138,1,472,188,4.6
139,1,475,193,4.633333
140,1,475,198,4.666667
141,1,477,206,4.7
142,1,475,206,4.733333
143,1,475,206,4.766667
144,1,475,216,4.8
145,1,475,223,4.833333
146,1,478,230,4.866667
147,1,477,240,4.9
148,1,475,248,4.933333
149,1,475,251,4.966667
150,1,475,261,5.0
151,1,475,270,5.033333
152,1,475,282,5.066667
153,1,475,296,5.1
154,1,475,296,5.133333
155,1,475,307,5.166667
156,1,475,320,5.2
157,1,475,336,5.233333
158,1,475,352,5.266667
159,1,475,368,5.3
160,1,475,370,5.333333
161,1,475,386,5.366667
162,1,491,383,5.4
163,1,518,356,5.433333
164,1,537,336,5.466667
165,1,548,323,5.5
166,1,564,312,5.533333
167,1,581,302,5.566667
168,1,595,296,5.6
169,1,608,287,5.633333
170,1,622,281,5.666667
171,1,636,275,5.7
172,1,637,275,5.733333
173,1,650,272,5.766667
174,1,660,270,5.8
175,1,673,270,5.833333
176,1,683,270,5.866667
177,1,693,272,5.9
178,1,693,272,5.933333
179,1,703,275,5.966667
180,1,711,281,6.0
181,1,721,285,6.033333
182,1,728,291,6.066667
183,1,735,298,6.1
184,1,735,301,6.133333
185,1,743,306,6.166667
186,1,750,316,6.2
187,1,755,325,6.233333
188,1,766,333,6.266667
189,1,786,320,6.3
190,1,786,320,6.333333
191,1,798,316,6.366667
192,1,811,311,6.4
193,1,825,307,6.433333
194,1,836,306,6.466667
195,1,845,306,6.5
196,1,846,306,6.533333
197,1,855,307,6.566667
198,1,863,311,6.6
199,1,871,313,6.633333
200,1,881,320,6.666667
201,1,886,325,6.7
202,1,886,325,6.733333
203,1,893,330,6.766667
204,1,900,341,6.8
205,1,905,351,6.833333
206,1,913,361,6.866667
207,1,918,373,6.9
208,1,918,373,6.933333
209,1,923,386,6.966667
210,1,928,400,7.0
211,1,933,415,7.033333
212,1,938,429,7.066667
213,1,940,447,7.1
214,1,940,447,7.133333
215,1,945,464,7.166667
216,1,950,481,7.2
217,1,951,502,7.233333
218,1,938,431,7.266667
