Frame,Visibility,X,Y,Time
0,1,606,402,0.0
1,1,595,390,0.033333
2,1,582,375,0.066667
3,1,570,354,0.1
4,1,562,340,0.133333
5,1,555,325,0.166667
6,1,547,315,0.2
7,1,547,315,0.233333
8,1,540,306,0.266667
9,1,532,301,0.3
10,1,527,296,0.333333
11,1,522,291,0.366667
12,1,517,291,0.4
13,1,517,289,0.433333
14,1,512,288,0.466667
15,1,510,291,0.5
16,1,507,291,0.533333
17,1,502,296,0.566667
18,1,500,298,0.6
19,1,500,301,0.633333
20,1,497,303,0.666667
21,1,492,305,0.7
22,1,491,307,0.733333
23,1,487,301,0.766667
24,1,486,293,0.8
25,1,486,291,0.833333
26,1,482,285,0.866667
27,1,480,281,0.9
28,1,477,281,0.933333
29,1,475,280,0.966667
30,1,475,281,1.0
31,1,475,281,1.033333
32,1,475,283,1.066667
33,1,475,285,1.1
34,1,475,291,1.133333
35,1,472,296,1.166667
36,1,472,301,1.2
37,1,470,303,1.233333
38,1,470,312,1.266667
39,1,470,320,1.3
40,1,468,331,1.333333
41,1,468,344,1.366667
42,1,468,356,1.4
43,1,468,357,1.433333
44,1,465,371,1.466667
45,1,465,386,1.5
46,1,465,402,1.533333
47,1,465,420,1.566667
48,1,465,432,1.6
49,1,465,432,1.633333
50,1,457,368,1.666667
51,1,452,320,1.7
52,1,450,275,1.733333
53,1,446,243,1.766667
54,1,445,216,1.8
55,1,442,216,1.833333
56,1,441,191,1.866667
57,1,441,171,1.9
58,1,437,156,1.933333
59,1,437,141,1.966667
60,1,435,129,2.0
61,1,435,127,2.033333
62,1,435,118,2.066667
63,1,435,111,2.1
64,1,435,105,2.133333
65,1,435,100,2.166667
66,1,435,96,2.2
67,1,435,96,2.233333
68,1,435,96,2.266667
69,1,435,92,2.3
70,1,435,95,2.333333
71,1,435,96,2.366667
72,1,435,97,2.4
73,1,435,97,2.433333
74,1,435,103,2.466667
75,1,435,108,2.5
76,1,437,113,2.533333
77,1,437,121,2.566667
78,1,437,128,2.6
79,1,437,129,2.633333
80,1,441,137,2.666667
81,1,441,145,2.7
82,1,441,156,2.733333
83,1,442,166,2.766667
84,1,442,178,2.8
85,1,442,180,2.833333
86,1,445,191,2.866667
87,1,446,203,2.9
88,1,441,220,2.933333
89,1,437,236,2.966667
90,1,435,246,3.0
91,1,435,248,3.033333
