Frame,Visibility,X,Y,Time
0,1,928,429,0.0
1,1,923,417,0.04
2,1,915,413,0.08
3,1,908,406,0.12
4,1,900,398,0.16
5,1,897,399,0.2
6,1,894,402,0.24
7,1,889,410,0.28
8,1,885,413,0.32
9,1,882,424,0.36
10,1,878,433,0.4
11,1,874,444,0.44
12,1,870,459,0.48
13,1,867,473,0.52
14,1,863,488,0.56
15,1,858,508,0.6
16,1,855,525,0.64
17,1,877,525,0.68
18,1,901,496,0.72
19,1,923,481,0.76
20,1,952,455,0.8
21,1,969,444,0.84
22,1,988,428,0.88
23,1,999,418,0.92
24,1,1013,410,0.96
25,1,1028,405,1.0
26,1,1043,403,1.04
27,1,1055,403,1.08
28,1,1065,406,1.12
29,1,1080,410,1.16
30,1,1088,413,1.2
31,1,1100,421,1.24
32,1,1110,433,1.28
33,1,1123,444,1.32
34,1,1130,450,1.36
35,1,1141,465,1.4
36,1,1149,481,1.44
37,1,1155,496,1.48
38,1,1163,511,1.52
39,1,1175,465,1.56
40,1,1179,398,1.6
41,1,1190,365,1.64
42,1,1200,333,1.68
43,1,1209,293,1.72
44,1,1213,271,1.76
45,1,1220,241,1.8
46,1,1225,223,1.84
47,1,1230,204,1.88
48,1,1238,189,1.92
49,1,1243,178,1.96
50,1,1245,166,2.0
51,1,1250,158,2.04
52,1,1254,155,2.08
53,1,1258,155,2.12
54,1,1261,155,2.16
55,1,1265,158,2.2
56,1,1267,161,2.24
57,1,1269,168,2.28
58,1,1273,178,2.32
59,1,1275,191,2.36
60,1,1276,207,2.4
61,1,1276,224,2.44
62,1,1276,244,2.48
63,1,1280,266,2.52
64,1,1280,286,2.56
65,1,1280,312,2.6
66,1,1280,342,2.64
67,1,1280,373,2.68
68,1,1280,403,2.72
69,1,1258,406,2.76
70,1,1228,395,2.8
71,1,1213,391,2.84
72,1,1200,387,2.88
73,1,1192,387,2.92
74,1,1185,387,2.96
75,1,1179,391,3.0
76,1,1170,395,3.04
77,1,1168,400,3.08
78,1,1163,406,3.12
79,1,1160,406,3.16
80,1,1157,397,3.2
81,1,1155,382,3.24
82,1,1153,375,3.28
83,1,1149,369,3.32
84,1,1144,369,3.36
85,1,1141,367,3.4
86,1,1141,369,3.44
87,1,1138,369,3.48
88,1,1133,375,3.52
89,1,1130,379,3.56
90,1,1126,389,3.6
91,1,1126,398,3.64
92,1,1123,410,3.68
93,1,1119,424,3.72
94,1,1115,437,3.76
95,1,1110,459,3.8
96,1,1108,474,3.84
97,1,1103,496,3.88
98,1,1100,519,3.92
99,1,1095,537,3.96
100,1,1095,564,4.0
101,1,1090,590,4.04
102,1,1087,616,4.08
103,1,1065,607,4.12
104,1,1035,564,4.16
105,1,1016,519,4.2
106,1,995,488,4.24
107,1,973,474,4.28
108,1,949,450,4.32
109,1,937,435,4.36
110,1,922,423,4.4
111,1,905,411,4.44
