Frame,Visibility,X,Y,Time
0,1,648,365,0.0
1,1,650,365,0.033333
2,1,650,364,0.066667
3,1,650,362,0.1
4,1,653,361,0.133333
5,1,655,357,0.166667
6,1,658,355,0.2
7,1,663,355,0.233333
8,1,665,355,0.266667
9,1,665,356,0.3
10,1,670,358,0.333333
11,1,673,361,0.366667
12,1,675,365,0.4
13,1,678,371,0.433333
14,1,680,380,0.466667
15,1,680,381,0.5
16,1,685,388,0.533333
17,1,686,397,0.566667
18,1,691,408,0.6
19,1,693,420,0.633333
20,1,696,424,0.666667
21,1,694,334,0.7
22,1,695,217,0.733333
23,1,696,124,0.766667
24,1,698,56,0.8
25,1,698,6,0.833333
26,0,0,0,0.866667
27,0,0,0,0.9
28,0,0,0,0.933333
29,0,0,0,0.966667
30,0,0,0,1.0
31,0,0,0,1.033333
32,0,0,0,1.066667
33,0,0,0,1.1
34,0,0,0,1.133333
35,0,0,0,1.166667
36,0,0,0,1.2
37,0,0,0,1.233333
38,0,0,0,1.266667
39,0,0,0,1.3
40,0,0,0,1.333333
41,0,0,0,1.366667
42,0,0,0,1.4
43,0,0,0,1.433333
44,0,0,0,1.466667
45,0,0,0,1.5
46,0,0,0,1.533333
47,0,0,0,1.566667
48,0,0,0,1.6
49,0,0,0,1.633333
50,0,0,0,1.666667
51,0,0,0,1.7
52,0,0,0,1.733333
53,0,0,0,1.766667
54,0,0,0,1.8
55,0,0,0,1.833333
56,0,0,0,1.866667
57,0,0,0,1.9
58,0,0,0,1.933333
59,0,0,0,1.966667
60,0,0,0,2.0
61,0,0,0,2.033333
62,0,0,0,2.066667
63,0,0,0,2.1
64,0,0,0,2.133333
65,0,0,0,2.166667
66,0,0,0,2.2
67,0,0,0,2.233333
68,0,0,0,2.266667
69,0,0,0,2.3
70,0,0,0,2.333333
71,0,0,0,2.366667
72,0,0,0,2.4
73,0,0,0,2.433333
74,1,735,13,2.466667
75,1,735,15,2.5
76,1,735,33,2.533333
77,1,738,52,2.566667
78,1,738,71,2.6
79,1,738,91,2.633333
80,1,738,111,2.666667
81,1,738,111,2.7
82,1,743,148,2.733333
83,1,755,188,2.766667
84,1,766,226,2.8
85,1,773,253,2.833333
86,1,778,281,2.866667
87,1,778,281,2.9
88,1,783,304,2.933333
89,1,788,328,2.966667
90,1,793,351,3.0
91,1,795,374,3.033333
92,1,800,395,3.066667
93,1,800,396,3.1
94,1,803,418,3.133333
95,1,806,441,3.166667
96,1,810,463,3.2
97,1,811,485,3.233333
98,1,811,467,3.266667
99,1,811,465,3.3
100,1,808,426,3.333333
101,1,808,400,3.366667
102,1,808,374,3.4
103,1,806,356,3.433333
