Frame,Visibility,X,Y,Time
0,1,900,356,0.0
1,1,903,248,0.033333
2,1,906,161,0.066667
3,1,907,158,0.1
4,1,908,84,0.133333
5,1,911,25,0.166667
6,0,0,0,0.2
7,0,0,0,0.233333
8,0,0,0,0.266667
9,0,0,0,0.3
10,0,0,0,0.333333
11,0,0,0,0.366667
12,0,0,0,0.4
13,0,0,0,0.433333
14,0,0,0,0.466667
15,0,0,0,0.5
16,0,0,0,0.533333
17,0,0,0,0.566667
18,0,0,0,0.6
19,0,0,0,0.633333
20,0,0,0,0.666667
21,0,0,0,0.7
22,0,0,0,0.733333
23,0,0,0,0.766667
24,0,0,0,0.8
25,0,0,0,0.833333
26,0,0,0,0.866667
27,0,0,0,0.9
28,0,0,0,0.933333
29,0,0,0,0.966667
30,0,0,0,1.0
31,0,0,0,1.033333
32,0,0,0,1.066667
33,0,0,0,1.1
34,0,0,0,1.133333
35,0,0,0,1.166667
36,0,0,0,1.2
37,0,0,0,1.233333
38,0,0,0,1.266667
39,0,0,0,1.3
40,0,0,0,1.333333
41,0,0,0,1.366667
42,0,0,0,1.4
43,0,0,0,1.433333
44,1,913,46,1.466667
45,1,911,80,1.5
46,1,913,80,1.533333
47,1,908,115,1.566667
48,1,911,114,1.6
49,1,908,189,1.633333
50,1,908,226,1.666667
51,1,905,262,1.7
52,1,905,262,1.733333
53,1,907,262,1.766667
54,1,905,339,1.8
55,1,903,375,1.833333
56,1,903,415,1.866667
57,1,903,450,1.9
58,1,896,473,1.933333
59,1,901,491,1.966667
60,1,926,497,2.0
61,1,967,480,2.033333
62,1,990,465,2.066667
63,1,995,465,2.1
64,1,1016,455,2.133333
65,1,1035,447,2.166667
66,1,1050,444,2.2
67,1,1065,444,2.233333
68,1,1065,444,2.266667
69,1,1088,447,2.3
70,1,1088,447,2.333333
71,1,1100,450,2.366667
72,1,1108,459,2.4
73,1,1110,459,2.433333
74,1,1123,465,2.466667
75,1,1126,465,2.5
76,1,1125,465,2.533333
77,1,1125,466,2.566667
78,1,1125,466,2.6
79,1,1125,467,2.633333
80,1,1127,473,2.666667
81,1,1130,477,2.7
82,1,1130,480,2.733333
83,1,1130,481,2.766667
84,1,1133,497,2.8
85,1,1133,510,2.833333
86,1,1133,524,2.866667
87,1,1135,540,2.9
88,1,1135,540,2.933333
89,1,1135,555,2.966667
90,1,1133,499,3.0
