Frame,Visibility,X,Y,Time
0,1,603,307,0.0
1,1,604,291,0.033333
2,1,617,284,0.066667
3,1,612,275,0.1
4,1,604,279,0.133333
5,1,599,285,0.166667
6,1,597,291,0.2
7,1,597,291,0.233333
8,1,590,301,0.266667
9,1,587,311,0.3
10,1,580,320,0.333333
11,1,577,331,0.366667
12,1,572,341,0.4
13,1,572,341,0.433333
14,1,567,330,0.466667
15,1,565,315,0.5
16,1,565,301,0.533333
17,1,565,291,0.566667
18,1,560,285,0.6
19,1,560,283,0.633333
20,1,560,275,0.666667
21,1,560,272,0.7
22,1,563,270,0.733333
23,1,563,268,0.766667
24,1,565,268,0.8
25,1,565,268,0.833333
26,1,565,270,0.866667
27,1,565,272,0.9
28,1,565,278,0.933333
29,1,567,283,0.966667
30,1,567,291,1.0
31,1,567,291,1.033333
32,1,568,298,1.066667
33,1,568,307,1.1
34,1,568,317,1.133333
35,1,568,328,1.166667
36,1,573,333,1.2
37,1,581,322,1.233333
38,1,596,300,1.266667
39,1,613,285,1.3
40,1,628,275,1.333333
41,1,643,265,1.366667
42,1,656,256,1.4
43,1,656,256,1.433333
44,1,668,249,1.466667
45,1,680,246,1.5
46,1,693,240,1.533333
47,1,703,240,1.566667
48,1,712,240,1.6
49,1,713,240,1.633333
50,1,723,243,1.666667
51,1,733,246,1.7
52,1,743,251,1.733333
53,1,750,256,1.766667
54,1,760,265,1.8
55,1,760,265,1.833333
56,1,770,275,1.866667
57,1,778,285,1.9
58,1,786,296,1.933333
59,1,790,294,1.966667
60,1,791,283,2.0
61,1,791,283,2.033333
62,1,793,275,2.066667
63,1,795,272,2.1
64,1,795,272,2.133333
65,1,795,272,2.166667
66,1,796,275,2.2
67,1,798,275,2.233333
68,1,798,278,2.266667
69,1,800,281,2.3
70,1,800,285,2.333333
71,1,800,291,2.366667
72,1,798,288,2.4
73,1,798,288,2.433333
74,1,791,283,2.466667
75,1,783,275,2.5
76,1,778,275,2.533333
77,1,773,272,2.566667
78,1,768,275,2.6
79,1,768,275,2.633333
80,1,763,275,2.666667
81,1,758,278,2.7
82,1,753,281,2.733333
83,1,750,285,2.766667
84,1,746,291,2.8
85,1,746,293,2.833333
86,1,741,301,2.866667
87,1,736,307,2.9
88,1,733,317,2.933333
89,1,730,328,2.966667
90,1,725,341,3.0
91,1,725,341,3.033333
92,1,721,352,3.066667
93,1,718,368,3.1
94,1,715,381,3.133333
95,1,711,397,3.166667
96,1,708,415,3.2
97,1,708,415,3.233333
98,1,705,432,3.266667
99,1,703,450,3.3
100,1,712,422,3.333333
101,1,721,390,3.366667
102,1,728,370,3.4
103,1,728,368,3.433333
104,1,735,351,3.466667
105,1,743,335,3.5
106,1,748,320,3.533333
107,1,753,312,3.566667
108,1,758,304,3.6
109,1,760,303,3.633333
110,1,765,296,3.666667
111,1,768,291,3.7
112,1,773,288,3.733333
113,1,775,285,3.766667
114,1,780,285,3.8
115,1,780,285,3.833333
116,1,786,287,3.866667
117,1,788,290,3.9
118,1,792,291,3.933333
119,1,795,296,3.966667
120,1,798,301,4.0
121,1,800,301,4.033333
122,1,803,307,4.066667
123,1,806,316,4.1
124,1,808,325,4.133333
125,1,808,330,4.166667
126,1,796,323,4.2
127,1,779,316,4.233333
128,1,756,306,4.266667
129,1,737,301,4.3
130,1,721,296,4.333333
131,1,703,296,4.366667
