Frame,Visibility,X,Y,Time
0,1,695,181,0.0
1,1,700,125,0.033333
2,1,700,124,0.066667
3,1,700,48,0.1
4,1,703,5,0.133333
5,0,0,0,0.166667
6,0,0,0,0.2
7,0,0,0,0.233333
8,0,0,0,0.266667
9,0,0,0,0.3
10,0,0,0,0.333333
11,0,0,0,0.366667
12,0,0,0,0.4
13,0,0,0,0.433333
14,0,0,0,0.466667
15,0,0,0,0.5
16,0,0,0,0.533333
17,0,0,0,0.566667
18,0,0,0,0.6
19,0,0,0,0.633333
20,0,0,0,0.666667
21,0,0,0,0.7
22,0,0,0,0.733333
23,0,0,0,0.766667
24,0,0,0,0.8
25,0,0,0,0.833333
26,0,0,0,0.866667
27,0,0,0,0.9
28,0,0,0,0.933333
29,0,0,0,0.966667
30,0,0,0,1.0
31,0,0,0,1.033333
32,0,0,0,1.066667
33,0,0,0,1.1
34,0,0,0,1.133333
35,0,0,0,1.166667
36,0,0,0,1.2
37,0,0,0,1.233333
38,0,0,0,1.266667
39,0,0,0,1.3
40,0,0,0,1.333333
41,0,0,0,1.366667
42,0,0,0,1.4
43,0,0,0,1.433333
44,0,0,0,1.466667
45,0,0,0,1.5
46,0,0,0,1.533333
47,0,0,0,1.566667
48,0,0,0,1.6
49,0,0,0,1.633333
50,0,0,0,1.666667
51,0,0,0,1.7
52,0,0,0,1.733333
53,0,0,0,1.766667
54,1,755,5,1.8
55,1,755,18,1.833333
56,1,755,17,1.866667
57,1,755,36,1.9
58,1,755,56,1.933333
59,1,755,76,1.966667
60,1,755,96,2.0
61,1,755,113,2.033333
62,1,755,112,2.066667
63,1,761,143,2.1
64,1,761,194,2.133333
65,1,757,247,2.166667
66,1,761,278,2.2
67,1,763,304,2.233333
68,1,765,306,2.266667
69,1,766,330,2.3
70,1,766,356,2.333333
71,1,766,381,2.366667
72,1,768,403,2.4
73,1,768,425,2.433333
74,1,768,425,2.466667
75,1,768,448,2.5
76,1,768,465,2.533333
77,1,712,390,2.566667
78,1,675,352,2.6
79,1,650,322,2.633333
80,1,650,322,2.666667
81,1,630,301,2.7
82,1,608,278,2.733333
83,1,592,265,2.766667
84,1,581,253,2.8
85,1,570,246,2.833333
86,1,568,243,2.866667
87,1,557,237,2.9
88,1,547,230,2.933333
89,1,540,227,2.966667
90,1,532,226,3.0
91,1,525,226,3.033333
92,1,525,226,3.066667
93,1,518,226,3.1
94,1,513,230,3.133333
95,1,508,230,3.166667
96,1,502,236,3.2
97,1,497,240,3.233333
98,1,497,243,3.266667
99,1,487,261,3.3
100,1,480,275,3.333333
101,1,475,291,3.366667
102,1,470,301,3.4
103,1,465,316,3.433333
104,1,465,316,3.466667
105,1,460,328,3.5
106,1,455,341,3.533333
107,1,452,356,3.566667
108,1,450,371,3.6
109,1,446,386,3.633333
110,1,446,386,3.666667
111,1,442,400,3.7
112,1,441,416,3.733333
113,1,451,339,3.766667
114,1,455,278,3.8
115,1,460,238,3.833333
116,1,460,238,3.866667
117,1,465,206,3.9
