Frame,Visibility,X,Y,Time
0,1,615,375,0.0
1,1,610,347,0.04
2,1,607,328,0.08
3,1,607,315,0.12
4,1,605,306,0.16
5,1,605,294,0.2
6,1,602,286,0.24
7,1,600,282,0.28
8,1,597,280,0.32
9,1,595,284,0.36
10,1,581,304,0.4
11,1,587,323,0.44
12,1,546,334,0.48
13,1,541,330,0.52
14,1,563,328,0.56
15,1,575,312,0.6
16,1,592,285,0.64
17,1,609,262,0.68
18,1,622,243,0.72
19,1,640,226,0.76
20,1,656,211,0.8
21,1,670,197,0.84
22,1,683,185,0.88
23,1,695,176,0.92
24,1,705,171,0.96
25,1,716,165,1.0
26,1,728,161,1.04
27,1,735,158,1.08
28,1,746,156,1.12
29,1,755,157,1.16
30,1,763,158,1.2
31,1,773,161,1.24
32,1,780,165,1.28
33,1,788,173,1.32
34,1,795,181,1.36
35,1,800,191,1.4
36,1,808,201,1.44
37,1,815,211,1.48
38,1,820,226,1.52
39,1,825,240,1.56
40,1,831,256,1.6
41,1,836,272,1.64
42,1,840,291,1.68
43,1,845,311,1.72
44,1,848,330,1.76
45,1,851,351,1.8
46,1,855,373,1.84
47,1,858,393,1.88
48,1,843,352,1.92
49,1,818,262,1.96
50,1,800,203,2.0
51,1,786,158,2.04
52,1,775,126,2.08
53,1,766,100,2.12
54,1,758,81,2.16
55,1,753,66,2.2
56,1,748,52,2.24
57,1,743,43,2.28
58,1,738,36,2.32
59,1,733,31,2.36
60,1,730,26,2.4
61,1,725,23,2.44
62,1,723,21,2.48
63,1,720,21,2.52
64,1,715,23,2.56
65,1,715,26,2.6
66,1,711,28,2.64
67,1,711,31,2.68
68,1,708,36,2.72
69,1,705,42,2.76
70,1,705,48,2.8
71,1,703,56,2.84
72,1,701,63,2.88
73,1,701,71,2.92
74,1,698,81,2.96
75,1,698,91,3.0
76,1,695,100,3.04
77,1,695,111,3.08
78,1,695,121,3.12
79,1,705,136,3.16
80,1,723,145,3.2
81,1,735,153,3.24
82,1,746,162,3.28
83,1,755,173,3.32
84,1,766,182,3.36
85,1,775,193,3.4
86,1,781,203,3.44
87,1,788,216,3.48
88,1,795,226,3.52
89,1,803,240,3.56
90,1,808,253,3.6
91,1,813,265,3.64
92,1,820,281,3.68
93,1,825,296,3.72
94,1,828,311,3.76
95,1,833,325,3.8
96,1,836,343,3.84
97,1,838,360,3.88
98,1,840,380,3.92
99,1,846,396,3.96
100,1,848,416,4.0
101,1,851,435,4.04
102,1,848,412,4.08
103,1,845,346,4.12
104,1,840,301,4.16
105,1,836,262,4.2
106,1,833,235,4.24
107,1,831,208,4.28
108,1,831,185,4.32
109,1,828,168,4.36
110,1,825,150,4.4
111,1,823,137,4.44
112,1,821,126,4.48
113,1,820,116,4.52
114,1,820,111,4.56
115,1,818,103,4.6
116,1,815,97,4.64
117,1,813,96,4.68
118,1,813,92,4.72
119,1,811,91,4.76
120,1,811,91,4.8
121,1,808,91,4.84
122,1,808,92,4.88
123,1,806,96,4.92
124,1,806,100,4.96
125,1,806,105,5.0
126,1,803,111,5.04
127,1,802,118,5.08
128,1,800,126,5.12
129,1,800,135,5.16
130,1,800,142,5.2
131,1,800,150,5.24
132,1,813,201,5.28
133,1,820,230,5.32
134,1,828,258,5.36
135,1,836,282,5.4
136,1,840,306,5.44
137,1,845,328,5.48
138,1,848,351,5.52
139,1,851,371,5.56
140,1,855,393,5.6
141,1,856,416,5.64
142,1,858,438,5.68
143,1,850,400,5.72
144,1,832,346,5.76
145,1,824,306,5.8
146,1,809,275,5.84
147,1,800,253,5.88
148,1,795,238,5.92
149,1,791,226,5.96
150,1,786,217,6.0
151,1,783,210,6.04
152,1,780,206,6.08
153,1,775,203,6.12
154,1,773,201,6.16
155,1,770,201,6.2
156,1,757,227,6.24
157,1,750,246,6.28
158,1,743,265,6.32
159,1,735,283,6.36
160,1,728,301,6.4
161,1,721,317,6.44
162,1,716,335,6.48
163,1,711,351,6.52
164,1,705,368,6.56
165,1,701,386,6.6
166,1,680,346,6.64
167,1,660,316,6.68
168,1,649,294,6.72
169,1,638,280,6.76
170,1,632,266,6.8
171,1,622,258,6.84
172,1,618,253,6.88
173,1,613,248,6.92
174,1,608,246,6.96
175,1,605,246,7.0
176,1,602,246,7.04
177,1,603,246,7.08
178,1,605,246,7.12
179,1,608,246,7.16
180,1,608,248,7.2
181,1,610,255,7.24
182,1,610,261,7.28
183,1,613,265,7.32
184,1,613,275,7.36
185,1,615,282,7.4
186,1,615,291,7.44
187,1,615,301,7.48
188,1,618,311,7.52
189,1,618,322,7.56
190,1,618,336,7.6
191,1,618,348,7.64
192,1,618,362,7.68
193,1,621,376,7.72
194,1,621,390,7.76
195,1,622,407,7.8
196,1,621,422,7.84
197,1,628,435,7.88
198,1,631,423,7.92
199,1,630,395,7.96
200,1,630,373,8.0
201,1,630,356,8.04
202,1,630,338,8.08
203,1,632,325,8.12
204,1,635,315,8.16
205,1,637,307,8.2
206,1,637,296,8.24
207,1,640,289,8.28
208,1,639,283,8.32
209,1,649,288,8.36
210,1,653,289,8.4
211,1,649,285,8.44
212,1,647,287,8.48
213,1,643,278,8.52
214,1,640,277,8.56
215,1,642,279,8.6
216,1,645,287,8.64
217,1,648,293,8.68
218,1,653,303,8.72
219,1,653,311,8.76
220,1,656,317,8.8
221,1,668,286,8.84
222,1,683,258,8.88
223,1,691,243,8.92
224,1,701,226,8.96
225,1,708,210,9.0
226,1,715,201,9.04
227,1,721,188,9.08
228,1,728,181,9.12
229,1,735,173,9.16
230,1,741,168,9.2
