Frame,Visibility,X,Y,Time
0,1,643,294,0.0
1,1,635,291,0.033333
2,1,630,292,0.066667
3,1,623,293,0.1
4,1,615,296,0.133333
5,1,605,298,0.166667
6,1,597,302,0.2
7,1,590,307,0.233333
8,1,585,312,0.266667
9,1,577,321,0.3
10,1,577,320,0.333333
11,1,570,330,0.366667
12,1,565,340,0.4
13,1,560,350,0.433333
14,1,555,361,0.466667
15,1,538,338,0.5
16,1,538,337,0.533333
17,1,532,320,0.566667
18,1,525,306,0.6
19,1,523,296,0.633333
20,1,520,291,0.666667
21,1,518,285,0.7
22,1,517,283,0.733333
23,1,513,281,0.766667
24,1,510,278,0.8
25,1,508,278,0.833333
26,1,505,278,0.866667
27,1,505,280,0.9
28,1,505,281,0.933333
29,1,502,283,0.966667
30,1,500,285,1.0
31,1,500,291,1.033333
32,1,500,298,1.066667
33,1,497,306,1.1
34,1,497,306,1.133333
35,1,497,312,1.166667
36,1,495,315,1.2
37,1,491,307,1.233333
38,1,486,301,1.266667
39,1,480,293,1.3
40,1,480,293,1.333333
41,1,478,293,1.366667
42,1,475,293,1.4
43,1,472,293,1.433333
44,1,470,296,1.466667
45,1,470,296,1.5
46,1,468,298,1.533333
47,1,465,301,1.566667
48,1,465,307,1.6
49,1,463,316,1.633333
50,1,460,322,1.666667
51,1,460,330,1.7
52,1,457,331,1.733333
53,1,455,342,1.766667
54,1,455,352,1.8
55,1,452,365,1.833333
56,1,450,380,1.866667
57,1,455,377,1.9
58,1,455,376,1.933333
59,1,465,351,1.966667
60,1,475,333,2.0
61,1,486,317,2.033333
62,1,492,306,2.066667
63,1,495,301,2.1
64,1,497,298,2.133333
65,1,500,293,2.166667
66,1,505,288,2.2
67,1,510,283,2.233333
68,1,515,281,2.266667
69,1,520,281,2.3
70,1,523,281,2.333333
71,1,525,281,2.366667
72,1,531,285,2.4
73,1,536,288,2.433333
74,1,538,291,2.466667
75,1,542,296,2.5
76,1,542,296,2.533333
77,1,545,303,2.566667
78,1,550,306,2.6
79,1,565,307,2.633333
80,1,581,301,2.666667
81,1,587,296,2.7
82,1,592,294,2.733333
83,1,600,290,2.766667
84,1,613,287,2.8
85,1,625,285,2.833333
86,1,636,288,2.866667
87,1,646,291,2.9
88,1,646,291,2.933333
89,1,656,293,2.966667
90,1,668,298,3.0
91,1,678,303,3.033333
92,1,686,310,3.066667
93,1,695,317,3.1
94,1,698,317,3.133333
95,1,705,325,3.166667
96,1,715,338,3.2
97,1,723,350,3.233333
98,1,731,362,3.266667
99,1,741,376,3.3
100,1,738,373,3.333333
101,1,714,342,3.366667
102,1,692,312,3.4
103,1,663,265,3.433333
104,1,640,236,3.466667
105,1,622,211,3.5
106,1,621,211,3.533333
107,1,605,191,3.566667
108,1,591,171,3.6
109,1,577,158,3.633333
110,1,565,145,3.666667
111,1,555,137,3.7
112,1,555,137,3.733333
113,1,545,131,3.766667
114,1,537,123,3.8
115,1,530,121,3.833333
116,1,520,116,3.866667
117,1,515,116,3.9
118,1,515,116,3.933333
119,1,508,116,3.966667
120,1,502,116,4.0
121,1,497,118,4.033333
122,1,493,121,4.066667
123,1,487,126,4.1
124,1,487,126,4.133333
125,1,482,131,4.166667
126,1,480,137,4.2
127,1,475,145,4.233333
128,1,472,153,4.266667
129,1,470,161,4.3
130,1,470,161,4.333333
131,1,468,171,4.366667
132,1,465,181,4.4
133,1,463,192,4.433333
134,1,460,203,4.466667
135,1,460,216,4.5
136,1,460,216,4.533333
137,1,455,226,4.566667
138,1,450,226,4.6
139,1,446,230,4.633333
140,1,442,232,4.666667
141,1,441,238,4.7
142,1,437,238,4.733333
143,1,435,243,4.766667
144,1,432,249,4.8
145,1,430,256,4.833333
146,1,427,262,4.866667
147,1,427,270,4.9
148,1,427,272,4.933333
149,1,425,281,4.966667
150,1,425,291,5.0
151,1,423,303,5.033333
152,1,420,316,5.066667
153,1,420,327,5.1
154,1,420,327,5.133333
155,1,418,341,5.166667
156,1,418,356,5.2
157,1,415,371,5.233333
158,1,415,388,5.266667
159,1,415,403,5.3
160,1,415,402,5.333333
161,1,457,380,5.366667
162,1,486,356,5.4
163,1,515,337,5.433333
164,1,540,322,5.466667
165,1,560,313,5.5
166,1,578,303,5.533333
167,1,592,297,5.566667
168,1,609,291,5.6
169,1,626,288,5.633333
170,1,646,285,5.666667
171,1,660,281,5.7
172,1,661,281,5.733333
173,1,678,281,5.766667
174,1,693,281,5.8
175,1,708,282,5.833333
176,1,721,285,5.866667
177,1,731,288,5.9
178,1,733,290,5.933333
179,1,746,293,5.966667
180,1,755,298,6.0
181,1,768,306,6.033333
182,1,778,316,6.066667
183,1,788,322,6.1
184,1,790,322,6.133333
185,1,798,333,6.166667
186,1,808,343,6.2
187,1,815,356,6.233333
188,1,825,365,6.266667
189,1,821,365,6.3
190,1,798,306,6.333333
191,1,775,251,6.366667
192,1,758,211,6.4
193,1,741,178,6.433333
194,1,730,150,6.466667
195,1,715,126,6.5
196,1,715,126,6.533333
197,1,705,103,6.566667
198,1,695,82,6.6
199,1,685,66,6.633333
200,1,675,52,6.666667
201,1,668,42,6.7
202,1,668,42,6.733333
203,1,658,31,6.766667
204,1,650,23,6.8
205,1,643,17,6.833333
206,1,636,13,6.866667
207,1,630,11,6.9
208,1,630,11,6.933333
209,1,621,11,6.966667
210,1,615,11,7.0
211,1,608,12,7.033333
212,1,600,16,7.066667
213,1,595,21,7.1
214,1,595,21,7.133333
215,1,587,28,7.166667
216,1,581,36,7.2
217,1,575,46,7.233333
218,1,568,58,7.266667
219,1,562,71,7.3
220,1,560,71,7.333333
221,1,555,86,7.366667
222,1,550,100,7.4
223,1,542,118,7.433333
224,1,538,136,7.466667
225,1,536,152,7.5
226,1,535,152,7.533333
227,1,527,175,7.566667
228,1,523,195,7.6
229,1,520,216,7.633333
230,1,515,240,7.666667
231,1,513,261,7.7
232,1,513,261,7.733333
233,1,508,283,7.766667
234,1,507,306,7.8
235,1,592,303,7.833333
236,1,625,303,7.866667
237,1,651,305,7.9
238,1,668,303,7.933333
239,1,691,304,7.966667
240,1,711,306,8.0
241,1,726,307,8.033333
242,1,741,313,8.066667
243,1,753,317,8.1
244,1,753,317,8.133333
245,1,763,322,8.166667
246,1,775,328,8.2
247,1,783,336,8.233333
248,1,791,341,8.266667
249,1,798,348,8.3
250,1,800,348,8.333333
251,1,805,356,8.366667
252,1,813,352,8.4
253,1,815,346,8.433333
254,1,818,343,8.466667
255,1,820,340,8.5
256,1,820,340,8.533333
257,1,822,338,8.566667
258,1,825,336,8.6
259,1,825,336,8.633333
260,1,827,336,8.666667
261,1,830,336,8.7
262,1,830,336,8.733333
263,1,830,335,8.766667
264,1,830,333,8.8
265,1,825,336,8.833333
