Frame,Visibility,X,Y,Time
0,1,946,561,0.0
1,1,945,563,0.033333
2,1,945,563,0.066667
3,1,923,533,0.1
4,1,897,514,0.133333
5,1,874,496,0.166667
6,1,855,481,0.2
7,1,840,472,0.233333
8,1,840,472,0.266667
9,1,825,466,0.3
10,1,810,459,0.333333
11,1,807,459,0.366667
12,1,795,452,0.4
13,1,783,450,0.433333
14,1,772,450,0.466667
15,1,762,455,0.5
16,1,750,459,0.533333
17,1,750,459,0.566667
18,1,740,463,0.6
19,1,733,470,0.633333
20,1,724,481,0.666667
21,1,717,491,0.7
22,1,713,504,0.733333
23,1,711,504,0.766667
24,1,705,515,0.8
25,1,698,525,0.833333
26,1,690,488,0.866667
27,1,690,455,0.9
28,1,690,433,0.933333
29,1,690,431,0.966667
30,1,690,410,1.0
31,1,688,391,1.033333
32,1,686,379,1.066667
33,1,683,369,1.1
34,1,683,361,1.133333
35,1,683,358,1.166667
36,1,680,354,1.2
37,1,680,350,1.233333
38,1,675,350,1.266667
39,1,675,350,1.3
40,1,675,354,1.333333
41,1,675,354,1.366667
42,1,672,360,1.4
43,1,669,367,1.433333
44,1,669,375,1.466667
45,1,667,387,1.5
46,1,664,403,1.533333
47,1,664,403,1.566667
48,1,660,418,1.6
49,1,660,435,1.633333
50,1,658,455,1.666667
51,1,653,478,1.7
52,1,653,499,1.733333
53,1,653,502,1.766667
54,1,649,522,1.8
55,1,649,548,1.833333
56,1,645,579,1.866667
57,1,643,609,1.9
58,1,643,637,1.933333
59,1,643,633,1.966667
60,1,652,620,2.0
61,1,660,555,2.033333
62,1,675,506,2.066667
63,1,688,465,2.1
64,1,695,439,2.133333
65,1,695,435,2.166667
66,1,703,413,2.2
67,1,705,393,2.233333
68,1,713,375,2.266667
69,1,720,365,2.3
70,1,724,358,2.333333
71,1,724,358,2.366667
72,1,729,350,2.4
73,1,735,346,2.433333
74,1,740,346,2.466667
75,1,743,346,2.5
76,1,748,350,2.533333
77,1,750,350,2.566667
78,1,750,354,2.6
79,1,758,361,2.633333
80,1,762,369,2.666667
81,1,766,375,2.7
82,1,769,384,2.733333
83,1,769,387,2.766667
84,1,773,398,2.8
85,1,778,410,2.833333
86,1,780,424,2.866667
87,1,784,439,2.9
88,1,788,459,2.933333
89,1,788,459,2.966667
90,1,791,472,3.0
91,1,795,493,3.033333
92,1,798,511,3.066667
93,1,798,515,3.1
94,1,799,496,3.133333
95,1,799,493,3.166667
96,1,795,472,3.2
97,1,788,459,3.233333
98,1,784,444,3.266667
99,1,784,435,3.3
100,1,784,428,3.333333
101,1,784,428,3.366667
102,1,788,428,3.4
103,1,788,428,3.433333
104,1,788,428,3.466667
105,1,784,428,3.5
106,1,784,428,3.533333
107,1,784,428,3.566667
108,1,784,435,3.6
109,1,780,444,3.633333
110,1,780,450,3.666667
111,1,780,463,3.7
112,1,780,478,3.733333
113,1,780,478,3.766667
114,1,780,493,3.8
115,1,780,508,3.833333
116,1,780,525,3.866667
117,1,778,544,3.9
118,1,780,568,3.933333
119,1,778,566,3.966667
120,1,780,570,4.0
121,1,769,546,4.033333
122,1,769,522,4.066667
123,1,769,508,4.1
124,1,765,496,4.133333
125,1,762,495,4.166667
126,1,758,481,4.2
127,1,758,470,4.233333
128,1,757,463,4.266667
129,1,755,459,4.3
130,1,755,457,4.333333
131,1,755,455,4.366667
132,1,755,457,4.4
133,1,755,459,4.433333
134,1,755,459,4.466667
135,1,755,465,4.5
136,1,755,465,4.533333
137,1,755,468,4.566667
138,1,755,470,4.6
139,1,755,481,4.633333
140,1,755,491,4.666667
141,1,755,499,4.7
142,1,755,511,4.733333
143,1,755,511,4.766667
144,1,758,519,4.8
145,1,758,532,4.833333
146,1,758,548,4.866667
147,1,758,564,4.9
148,1,758,585,4.933333
149,1,758,583,4.966667
150,1,761,600,5.0
151,1,766,557,5.033333
152,1,778,522,5.066667
153,1,780,493,5.1
154,1,780,465,5.133333
155,1,780,465,5.166667
156,1,784,439,5.2
157,1,788,421,5.233333
158,1,793,398,5.266667
159,1,795,384,5.3
160,1,799,373,5.333333
161,1,804,361,5.366667
162,1,808,354,5.4
163,1,810,346,5.433333
164,1,810,342,5.466667
165,1,815,339,5.5
166,1,818,337,5.533333
167,1,821,335,5.566667
168,1,823,337,5.6
169,1,825,339,5.633333
170,1,825,339,5.666667
171,1,830,342,5.7
172,1,833,346,5.733333
173,1,838,358,5.766667
174,1,840,367,5.8
175,1,845,379,5.833333
176,1,845,379,5.866667
177,1,848,391,5.9
178,1,852,410,5.933333
179,1,855,423,5.966667
180,1,890,398,6.0
181,1,915,374,6.033333
182,1,918,373,6.066667
183,1,945,354,6.1
184,1,969,339,6.133333
185,1,988,324,6.166667
186,1,1006,315,6.2
187,1,1020,309,6.233333
188,1,1020,309,6.266667
189,1,1035,304,6.3
190,1,1050,300,6.333333
191,1,1063,300,6.366667
192,1,1073,304,6.4
193,1,1085,309,6.433333
194,1,1085,309,6.466667
195,1,1095,312,6.5
196,1,1103,317,6.533333
197,1,1115,325,6.566667
198,1,1123,335,6.6
199,1,1133,346,6.633333
200,1,1133,346,6.666667
201,1,1140,356,6.7
202,1,1148,369,6.733333
203,1,1155,382,6.766667
204,1,1163,397,6.8
205,1,1170,411,6.833333
206,1,1170,411,6.866667
207,1,1175,426,6.9
208,1,1180,442,6.933333
209,1,1155,384,6.966667
