Frame,Visibility,X,Y,Time
0,1,902,305,0.0
1,1,910,291,0.04
2,1,912,282,0.08
3,1,929,409,0.12
4,1,910,403,0.16
5,1,870,427,0.2
6,1,861,447,0.24
7,1,813,440,0.28
8,1,817,426,0.32
9,1,839,417,0.36
10,1,848,414,0.4
11,1,864,410,0.44
12,1,878,408,0.48
13,1,889,406,0.52
14,1,897,405,0.56
15,1,905,408,0.6
16,1,913,413,0.64
17,1,918,424,0.68
18,1,928,433,0.72
19,1,934,444,0.76
20,1,943,455,0.8
21,1,948,470,0.84
22,1,954,485,0.88
23,1,960,499,0.92
24,1,969,519,0.96
25,1,973,537,1.0
26,1,975,559,1.04
27,1,982,577,1.08
28,1,982,584,1.12
29,1,997,590,1.16
30,1,1008,596,1.2
31,1,1018,599,1.24
32,1,1016,555,1.28
33,1,1023,472,1.32
34,1,1033,398,1.36
35,1,1040,342,1.4
36,1,1043,290,1.44
37,1,1050,253,1.48
38,1,1058,215,1.52
39,1,1061,181,1.56
40,1,1065,155,1.6
41,1,1070,133,1.64
42,1,1073,114,1.68
43,1,1078,94,1.72
44,1,1080,80,1.76
45,1,1085,69,1.8
46,1,1088,60,1.84
47,1,1090,51,1.88
48,1,1095,46,1.92
49,1,1095,43,1.96
50,1,1100,43,2.0
51,1,1103,43,2.04
52,1,1108,46,2.08
53,1,1110,50,2.12
54,1,1110,54,2.16
55,1,1115,60,2.2
56,1,1119,72,2.24
57,1,1123,84,2.28
58,1,1126,94,2.32
59,1,1126,109,2.36
60,1,1130,124,2.4
61,1,1133,139,2.44
62,1,1133,158,2.48
63,1,1138,174,2.52
64,1,1170,278,2.56
65,1,1193,346,2.6
66,1,1209,406,2.64
67,1,1223,450,2.68
68,1,1235,496,2.72
69,1,1245,537,2.76
70,1,1254,570,2.8
71,1,1265,609,2.84
72,1,1273,646,2.88
73,1,1277,681,2.92
74,1,1283,714,2.96
75,1,1286,712,3.0
76,1,1275,637,3.04
77,1,1267,590,3.08
78,1,1261,555,3.12
79,1,1258,528,3.16
80,1,1254,506,3.2
81,1,1254,485,3.24
82,1,1250,465,3.28
83,1,1245,455,3.32
84,1,1243,447,3.36
85,1,1243,435,3.4
86,1,1238,435,3.44
87,1,1238,431,3.48
88,1,1235,428,3.52
89,1,1235,433,3.56
90,1,1230,435,3.6
91,1,1230,435,3.64
92,1,1230,444,3.68
93,1,1230,450,3.72
94,1,1230,463,3.76
95,1,1228,474,3.8
96,1,1228,486,3.84
97,1,1230,478,3.88
98,1,1235,455,3.92
99,1,1238,444,3.96
100,1,1238,424,4.0
101,1,1241,418,4.04
102,1,1243,413,4.08
103,1,1245,411,4.12
104,1,1245,410,4.16
105,1,1250,410,4.2
106,1,1250,410,4.24
107,1,1254,413,4.28
108,1,1254,421,4.32
109,1,1254,426,4.36
110,1,1258,435,4.4
111,1,1258,447,4.44
112,1,1258,459,4.48
113,1,1261,476,4.52
114,1,1261,493,4.56
115,1,1261,511,4.6
116,1,1260,528,4.64
117,1,1261,551,4.68
118,1,1261,570,4.72
119,1,1261,594,4.76
120,1,1261,616,4.8
121,1,1220,579,4.84
122,1,1179,496,4.88
123,1,1130,418,4.92
124,1,1095,361,4.96
125,1,1065,315,5.0
126,1,1035,275,5.04
127,1,1013,244,5.08
128,1,990,211,5.12
129,1,973,189,5.16
130,1,954,166,5.2
131,1,939,150,5.24
132,1,923,136,5.28
133,1,908,124,5.32
134,1,893,114,5.36
135,1,883,109,5.4
136,1,870,102,5.44
137,1,859,102,5.48
138,1,848,99,5.52
139,1,838,102,5.56
140,1,828,106,5.6
141,1,818,109,5.64
142,1,810,114,5.68
143,1,804,121,5.72
144,1,795,133,5.76
145,1,788,144,5.8
146,1,780,155,5.84
147,1,773,166,5.88
148,1,769,181,5.92
149,1,766,195,5.96
150,1,758,213,6.0
151,1,743,256,6.04
152,1,720,298,6.08
153,1,705,330,6.12
154,1,690,369,6.16
155,1,675,398,6.2
156,1,664,424,6.24
157,1,653,452,6.28
158,1,645,481,6.32
159,1,638,508,6.36
160,1,630,534,6.4
161,1,623,559,6.44
162,1,615,585,6.48
163,1,608,616,6.52
164,1,600,642,6.56
165,1,594,673,6.6
166,1,589,703,6.64
167,1,585,732,6.68
168,1,578,762,6.72
169,1,571,796,6.76
170,1,567,825,6.8
171,1,562,857,6.84
172,1,562,855,6.88
173,1,559,847,6.92
174,1,559,840,6.96
175,1,560,836,7.0
176,1,562,836,7.04
177,1,562,836,7.08
178,1,562,840,7.12
179,1,559,842,7.16
180,1,562,849,7.2
181,1,559,838,7.24
