Frame,Visibility,X,Y,Time
0,1,601,203,0.0
1,1,606,194,0.033333
2,1,608,188,0.066667
3,1,609,184,0.1
4,1,609,181,0.133333
5,1,619,179,0.166667
6,1,609,207,0.2
7,1,609,251,0.233333
8,1,603,321,0.266667
9,1,620,363,0.3
10,1,606,368,0.333333
11,1,620,351,0.366667
12,1,632,306,0.4
13,1,625,253,0.433333
14,1,605,170,0.466667
15,1,595,109,0.5
16,1,587,60,0.533333
17,1,580,20,0.566667
18,0,0,0,0.6
19,0,0,0,0.633333
20,0,0,0,0.666667
21,0,0,0,0.7
22,0,0,0,0.733333
23,0,0,0,0.766667
24,0,0,0,0.8
25,0,0,0,0.833333
26,0,0,0,0.866667
27,0,0,0,0.9
28,0,0,0,0.933333
29,0,0,0,0.966667
30,0,0,0,1.0
31,0,0,0,1.033333
32,0,0,0,1.066667
33,0,0,0,1.1
34,0,0,0,1.133333
35,0,0,0,1.166667
36,0,0,0,1.2
37,0,0,0,1.233333
38,0,0,0,1.266667
39,0,0,0,1.3
40,0,0,0,1.333333
41,0,0,0,1.366667
42,0,0,0,1.4
43,0,0,0,1.433333
44,0,0,0,1.466667
45,0,0,0,1.5
46,0,0,0,1.533333
47,0,0,0,1.566667
48,0,0,0,1.6
49,0,0,0,1.633333
50,0,0,0,1.666667
51,0,0,0,1.7
52,0,0,0,1.733333
53,0,0,0,1.766667
54,0,0,0,1.8
55,0,0,0,1.833333
56,0,0,0,1.866667
57,0,0,0,1.9
58,1,523,6,1.933333
59,1,523,22,1.966667
60,1,523,38,2.0
61,1,523,38,2.033333
62,1,523,58,2.066667
63,1,523,76,2.1
64,1,523,91,2.133333
65,1,523,109,2.166667
66,1,523,126,2.2
67,1,525,126,2.233333
68,1,518,169,2.266667
69,1,518,221,2.3
70,1,519,258,2.333333
71,1,518,288,2.366667
72,1,523,317,2.4
73,1,523,317,2.433333
74,1,520,342,2.466667
75,1,520,365,2.5
76,1,520,390,2.533333
77,1,520,413,2.566667
78,1,520,435,2.6
79,1,520,435,2.633333
80,1,520,458,2.666667
81,1,518,476,2.7
82,1,519,446,2.733333
83,1,523,375,2.766667
84,1,523,308,2.8
85,1,518,259,2.833333
86,1,518,219,2.866667
87,1,518,188,2.9
88,1,517,165,2.933333
89,1,517,145,2.966667
90,1,515,128,3.0
91,1,515,127,3.033333
92,1,515,113,3.066667
93,1,515,102,3.1
94,1,515,92,3.133333
95,1,517,86,3.166667
96,1,517,81,3.2
97,1,518,78,3.233333
98,1,518,76,3.266667
99,1,518,72,3.3
100,1,518,72,3.333333
101,1,518,71,3.366667
102,1,518,72,3.4
103,1,518,72,3.433333
104,1,520,76,3.466667
105,1,520,78,3.5
106,1,520,82,3.533333
107,1,520,90,3.566667
108,1,523,96,3.6
109,1,523,96,3.633333
110,1,523,103,3.666667
111,1,523,112,3.7
112,1,525,121,3.733333
113,1,550,126,3.766667
114,1,585,124,3.8
115,1,585,124,3.833333
116,1,610,123,3.866667
117,1,632,124,3.9
118,1,650,126,3.933333
119,1,670,128,3.966667
120,1,685,131,4.0
121,1,685,132,4.033333
122,1,696,136,4.066667
123,1,711,142,4.1
124,1,721,149,4.133333
125,1,733,158,4.166667
126,1,741,166,4.2
127,1,743,168,4.233333
128,1,750,178,4.266667
129,1,760,191,4.3
130,1,768,201,4.333333
131,1,775,212,4.366667
132,1,780,226,4.4
133,1,783,226,4.433333
134,1,788,245,4.466667
135,1,795,261,4.5
136,1,800,277,4.533333
137,1,806,296,4.566667
138,1,811,313,4.6
139,1,811,313,4.633333
140,1,815,333,4.666667
141,1,818,352,4.7
142,1,823,374,4.733333
143,1,825,391,4.766667
144,1,818,371,4.8
145,1,816,370,4.833333
146,1,808,341,4.866667
147,1,803,320,4.9
148,1,795,306,4.933333
149,1,791,296,4.966667
150,1,786,291,5.0
151,1,786,288,5.033333
152,1,783,283,5.066667
153,1,780,278,5.1
154,1,778,275,5.133333
155,1,775,275,5.166667
156,1,773,275,5.2
157,1,773,275,5.233333
158,1,770,278,5.266667
159,1,770,281,5.3
160,1,768,285,5.333333
161,1,768,291,5.366667
162,1,766,296,5.4
163,1,766,296,5.433333
164,1,766,303,5.466667
165,1,765,307,5.5
166,1,763,320,5.533333
167,1,763,328,5.566667
168,1,765,336,5.6
169,1,763,336,5.633333
170,1,776,307,5.666667
171,1,780,291,5.7
172,1,791,278,5.733333
