Frame,Visibility,X,Y,Time
0,1,597,366,0.0
1,1,597,355,0.04
2,1,593,333,0.08
3,1,594,317,0.12
4,1,592,307,0.16
5,1,590,299,0.2
6,1,590,293,0.24
7,1,590,278,0.28
8,1,590,269,0.32
9,1,590,256,0.36
10,1,596,244,0.4
11,1,600,233,0.44
12,1,603,229,0.48
13,1,602,270,0.52
14,1,596,263,0.56
15,1,589,263,0.6
16,1,573,283,0.64
17,1,587,291,0.68
18,1,602,302,0.72
19,1,582,304,0.76
20,1,572,299,0.8
21,1,560,293,0.84
22,1,555,287,0.88
23,1,547,282,0.92
24,1,542,275,0.96
25,1,540,270,1.0
26,1,536,265,1.04
27,1,532,262,1.08
28,1,527,262,1.12
29,1,525,262,1.16
30,1,520,265,1.2
31,1,515,270,1.24
32,1,513,272,1.28
33,1,512,280,1.32
34,1,505,288,1.36
35,1,502,296,1.4
36,1,500,304,1.44
37,1,497,316,1.48
38,1,495,328,1.52
39,1,493,341,1.56
40,1,491,356,1.6
41,1,487,370,1.64
42,1,482,362,1.68
43,1,475,341,1.72
44,1,475,328,1.76
45,1,470,317,1.8
46,1,465,311,1.84
47,1,460,301,1.88
48,1,457,293,1.92
49,1,455,285,1.96
50,1,455,285,2.0
51,1,455,282,2.04
52,1,452,281,2.08
53,1,450,281,2.12
54,1,447,282,2.16
55,1,442,283,2.2
56,1,442,288,2.24
57,1,442,291,2.28
58,1,441,300,2.32
59,1,443,308,2.36
60,1,446,315,2.4
61,1,446,325,2.44
62,1,445,334,2.48
63,1,450,316,2.52
64,1,457,217,2.56
65,1,465,147,2.6
66,0,0,0,2.64
67,0,0,0,2.68
68,0,0,0,2.72
69,0,0,0,2.76
70,0,0,0,2.8
71,0,0,0,2.84
72,0,0,0,2.88
73,0,0,0,2.92
74,0,0,0,2.96
75,0,0,0,3.0
76,0,0,0,3.04
77,0,0,0,3.08
78,0,0,0,3.12
79,0,0,0,3.16
80,0,0,0,3.2
81,0,0,0,3.24
82,0,0,0,3.28
83,0,0,0,3.32
84,0,0,0,3.36
85,0,0,0,3.4
86,0,0,0,3.44
87,0,0,0,3.48
88,0,0,0,3.52
89,0,0,0,3.56
90,0,0,0,3.6
91,0,0,0,3.64
92,0,0,0,3.68
93,0,0,0,3.72
