Frame,Visibility,X,Y,Time
0,1,590,288,0.0
1,1,582,296,0.04
2,1,575,301,0.08
3,1,570,310,0.12
4,1,562,320,0.16
5,1,557,330,0.2
6,1,552,341,0.24
7,1,545,355,0.28
8,1,540,368,0.32
9,1,537,380,0.36
10,1,536,388,0.4
11,1,544,381,0.44
12,1,559,323,0.48
13,1,585,269,0.52
14,1,595,230,0.56
15,1,608,195,0.6
16,1,620,169,0.64
17,1,630,145,0.68
18,1,641,121,0.72
19,1,650,102,0.76
20,1,656,86,0.8
21,1,665,72,0.84
22,1,671,62,0.88
23,1,678,52,0.92
24,1,685,46,0.96
25,1,690,41,1.0
26,1,695,37,1.04
27,1,701,35,1.08
28,1,705,33,1.12
29,1,710,33,1.16
30,1,715,36,1.2
31,1,720,37,1.24
32,1,725,41,1.28
33,1,728,46,1.32
34,1,731,51,1.36
35,1,735,58,1.4
36,1,741,66,1.44
37,1,743,76,1.48
38,1,746,84,1.52
39,1,750,96,1.56
40,1,753,105,1.6
41,1,755,117,1.64
42,1,760,129,1.68
43,1,761,142,1.72
44,1,765,155,1.76
45,1,770,171,1.8
46,1,770,181,1.84
47,1,770,191,1.88
48,1,775,201,1.92
49,1,775,211,1.96
50,1,775,220,2.0
51,1,778,230,2.04
52,1,780,240,2.08
53,1,780,251,2.12
54,1,780,262,2.16
55,1,780,275,2.2
56,1,780,288,2.24
57,1,783,301,2.28
58,1,783,317,2.32
59,1,783,336,2.36
60,1,783,351,2.4
61,1,783,365,2.44
62,1,783,381,2.48
63,1,786,376,2.52
64,1,787,356,2.56
65,1,792,341,2.6
66,1,793,325,2.64
67,1,795,313,2.68
68,1,799,305,2.72
69,1,802,299,2.76
70,1,803,296,2.8
71,1,805,294,2.84
72,1,806,293,2.88
73,1,808,293,2.92
74,1,810,291,2.96
75,1,811,293,3.0
76,1,813,296,3.04
77,1,815,301,3.08
78,1,815,307,3.12
79,1,818,313,3.16
80,1,820,320,3.2
81,1,820,330,3.24
82,1,820,341,3.28
83,1,825,351,3.32
84,1,825,361,3.36
85,1,825,371,3.4
86,1,806,331,3.44
87,1,787,292,3.48
88,1,766,259,3.52
89,1,750,236,3.56
90,1,738,216,3.6
91,1,725,197,3.64
92,1,715,182,3.68
93,1,703,171,3.72
94,1,692,160,3.76
95,1,685,152,3.8
96,1,678,145,3.84
97,1,665,140,3.88
98,1,653,138,3.92
99,1,645,135,3.96
100,1,637,135,4.0
101,1,626,135,4.04
102,1,628,137,4.08
103,1,631,152,4.12
104,1,624,162,4.16
105,1,595,163,4.2
106,1,588,158,4.24
107,1,594,173,4.28
108,1,579,187,4.32
109,1,562,205,4.36
110,1,557,218,4.4
111,1,549,232,4.44
112,1,545,240,4.48
113,1,540,256,4.52
114,1,532,269,4.56
115,1,531,278,4.6
116,1,537,282,4.64
117,1,553,276,4.68
118,1,562,262,4.72
119,1,580,239,4.76
120,1,590,221,4.8
121,1,593,205,4.84
122,1,603,191,4.88
123,1,609,178,4.92
124,1,609,178,4.96
125,1,609,178,5.0
126,1,609,178,5.04
127,1,609,178,5.08
128,1,609,178,5.12
129,1,609,178,5.16
130,1,609,178,5.2
131,1,577,203,5.24
132,1,536,218,5.28
133,1,510,232,5.32
134,1,505,250,5.36
135,1,489,265,5.4
136,1,482,280,5.44
137,1,466,291,5.48
138,1,455,305,5.52
139,1,445,315,5.56
140,1,442,325,5.6
141,1,437,336,5.64
142,1,437,341,5.68
143,1,437,341,5.72
144,1,441,320,5.76
145,1,441,306,5.8
146,1,443,294,5.84
147,1,446,285,5.88
148,1,446,285,5.92
149,1,450,275,5.96
150,1,452,272,6.0
151,1,452,270,6.04
152,1,455,270,6.08
153,1,455,270,6.12
154,1,457,272,6.16
155,1,460,275,6.2
156,1,460,283,6.24
157,1,460,288,6.28
158,1,463,296,6.32
159,1,465,303,6.36
160,1,465,316,6.4
161,1,465,325,6.44
162,1,468,337,6.48
163,1,468,351,6.52
164,1,470,362,6.56
165,1,476,364,6.6
166,1,503,299,6.64
167,1,531,252,6.68
168,1,550,214,6.72
169,1,568,185,6.76
170,1,582,162,6.8
171,1,595,137,6.84
172,1,609,117,6.88
173,1,621,100,6.92
174,1,632,87,6.96
175,1,640,76,7.0
176,1,650,67,7.04
177,1,660,60,7.08
178,1,667,54,7.12
179,1,675,50,7.16
180,1,681,47,7.2
181,1,690,47,7.24
182,1,695,46,7.28
183,1,702,47,7.32
184,1,705,48,7.36
185,1,713,52,7.4
186,1,721,58,7.44
187,1,725,63,7.48
188,1,730,70,7.52
189,1,735,76,7.56
190,1,740,87,7.6
191,1,745,96,7.64
192,1,750,105,7.68
193,1,717,149,7.72
194,1,680,185,7.76
195,1,655,216,7.8
196,1,630,245,7.84
197,1,610,268,7.88
198,1,595,285,7.92
199,1,577,315,7.96
200,1,560,336,8.0
201,1,547,356,8.04
202,1,536,377,8.08
203,1,525,397,8.12
204,1,513,418,8.16
205,1,505,438,8.2
206,1,493,461,8.24
207,1,486,478,8.28
208,1,475,498,8.32
209,1,473,480,8.36
210,1,472,435,8.4
211,1,477,401,8.44
212,1,485,373,8.48
213,1,486,352,8.52
214,1,486,336,8.56
215,1,486,322,8.6
216,1,487,310,8.64
217,1,487,300,8.68
218,1,488,288,8.72
219,1,491,281,8.76
220,1,492,275,8.8
221,1,493,270,8.84
222,1,495,268,8.88
223,1,495,265,8.92
224,1,497,265,8.96
225,1,497,268,9.0
226,1,500,270,9.04
227,1,500,275,9.08
228,1,502,281,9.12
229,1,505,285,9.16
230,1,505,293,9.2
231,1,508,301,9.24
232,1,508,310,9.28
233,1,510,322,9.32
234,1,510,330,9.36
235,1,506,328,9.4
236,1,505,290,9.44
237,1,505,262,9.48
238,1,502,238,9.52
239,1,500,217,9.56
240,1,495,198,9.6
241,1,495,182,9.64
242,1,493,171,9.68
243,1,491,160,9.72
244,1,488,152,9.76
245,1,484,147,9.8
246,1,484,136,9.84
247,1,486,132,9.88
248,1,481,134,9.92
249,1,475,132,9.96
250,1,477,134,10.0
251,1,476,133,10.04
252,1,475,132,10.08
253,1,472,137,10.12
254,1,472,142,10.16
255,1,470,150,10.2
256,1,470,161,10.24
257,1,468,171,10.28
258,1,465,182,10.32
259,1,465,195,10.36
260,1,463,211,10.4
261,1,460,226,10.44
262,1,460,243,10.48
263,1,457,261,10.52
264,1,457,275,10.56
265,1,454,286,10.6
266,1,453,295,10.64
267,1,451,307,10.68
268,1,446,323,10.72
269,1,440,331,10.76
270,1,433,319,10.8
271,1,445,276,10.84
272,1,450,226,10.88
273,1,452,178,10.92
274,1,452,141,10.96
275,1,452,115,11.0
276,1,455,91,11.04
277,1,455,71,11.08
278,1,455,56,11.12
279,1,455,43,11.16
280,1,455,33,11.2
281,1,455,26,11.24
282,1,457,20,11.28
283,1,457,15,11.32
284,1,457,12,11.36
285,1,460,11,11.4
286,1,460,11,11.44
287,1,460,11,11.48
288,1,462,13,11.52
289,1,463,18,11.56
290,1,465,22,11.6
291,1,465,28,11.64
292,1,465,33,11.68
293,1,468,41,11.72
294,1,470,51,11.76
295,1,470,60,11.8
296,1,470,68,11.84
297,1,472,81,11.88
298,1,475,91,11.92
299,1,455,155,11.96
300,1,432,226,12.0
301,1,418,268,12.04
302,1,405,316,12.08
303,1,387,358,12.12
304,1,376,399,12.16
305,1,348,456,12.2
306,1,363,507,12.24
307,1,334,538,12.28
308,1,336,560,12.32
309,1,325,573,12.36
310,1,330,582,12.4
311,1,324,585,12.44
312,1,323,588,12.48
313,1,320,587,12.52
314,1,322,588,12.56
315,1,319,592,12.6
316,1,315,596,12.64
317,1,310,604,12.68
318,1,314,610,12.72
319,1,320,615,12.76
320,1,317,621,12.8
321,1,315,632,12.84
322,1,316,643,12.88
323,1,317,645,12.92
324,1,318,647,12.96
325,1,320,647,13.0
326,1,322,647,13.04
327,1,327,650,13.08
328,1,330,651,13.12
329,1,317,647,13.16
